Date,User,Tweet,sentiment
2020-10-06 21:31:23+00:00,Icekidofficia11,room chelsea u prefer like like rt tiktok,positive
2020-10-06 21:29:49+00:00,DrewDiamondHFH,understand reason chelsea conti cup tie stream shown club sponsor rival tyre compani yokohama,positive
2020-10-06 19:24:12+00:00,FootballKeng,rewatch chelsea odd incred make cri everi time still rememb day season everyth never die written star told chelsea best team world tonight club cfc,negative
2020-10-06 18:39:15+00:00,GorgeousKGeorge,look midfield oper prem leagu thiago alcantra liverpool jame rodriguez everton thoma partey arsen kai havertz chelsea nemanja matic manutd footbal epl deadlineday,neutral
2020-10-06 18:22:36+00:00,crazyjb_12,u c chelsea ju greedi n bad mind arsen interest malangsarr n run go buy n send pan loan obvious u never need first place smh b cuz young cuz reecejan hudsonodoi play n younger badmind,positive
2020-10-06 18:21:36+00:00,news6football,malang sarr porto chelsea footbal player goe loan porto pay full salari chelsea luca verissimo join porto,neutral
2020-10-06 18:08:58+00:00,FLAGUP_OFFSIDE,break news malang sarr join porto loan chelsea paperwork last detail complet porto pay full salari transfer cfc chelsea fcporto,negative
2020-10-06 17:59:52+00:00,Yus5Abdullah,pochettino would wait chelsea job mufc coz mufc squad lampard go sack soon,positive
2020-10-06 17:37:23+00:00,Saxovalkyrie,hope messag clear said zouma best partner thiago silva chelseafc chelsea cfc,positive
2020-10-06 17:16:05+00:00,vendettaalex254,chelsea sign sinc till far timo werner hakim ziyech ben chilwel thiago silva free agent kai havertz malang sarr free agent edouard mendi roman abramovich close till next chelsea cfc amerix ozil wenger magoha,negative
2020-10-06 16:45:06+00:00,kelvinimhensi,wait begin last season said rudig injur conced much like gener agreement best defend happen believ trust rudig chelsea cfc,positive
2020-10-06 16:27:38+00:00,RuchiJain_poems,work like need money love like never hurt poem scar amwrit chelsea fifa quot quiz poesia haiku,negative
2020-10-06 15:41:29+00:00,vendettaalex254,offici malang sarr join porto simpl loan deal like chelsea tri retain player perfect game improv come back better chelsea porto cfc,positive
2020-10-06 15:36:58+00:00,TransfersZones,malang sarr loan move fc porto chelsea announc soon done simpl loan season chelsea fcporto sarr transfer,positive
2020-10-06 15:00:48+00:00,LiveTransfers04,malang sarr chelsea porto loan cfc,negative
