Date,User,Tweet,sentiment
2020-02-29 13:44:11+00:00,KumarReddyCH,"swara bhasker , saba naqvi use code word `` word '' tweet riot . shop word burnt , shop word like # nrc # caa burnt . need investig polic must arrest swara immedi .",negative
2020-02-29 12:28:04+00:00,Sulekha_Saini1,"# caa # ankitsharma ib offic whose mother wait come home . like peopl die # delhiviol , law system kill peopl . # caa_nrc_protest",negative
2020-02-29 12:07:50+00:00,psalim79,"instead # caa # nrc need law make discrimin anyon basi religion , cast , race , colour gender punish offenc . # saynotodiscrimin , # saynotorac @ ranaayyub @ reallyswara @ roflgandhi_ @ anubhavsinha @ anuragkashyap72 @ ndtv",negative
2020-02-29 11:57:35+00:00,ProfSRK,protest # caa # nrc r anti nation . strict action must taken ill-mind sickular & amp ; promot commun riot . # indiasupportscaa # isupportkapilmishra # isupportdelhipolic # isupportamitshah @ amitshah @ amitshahoffic @ kapilmishra_ind,negative
2020-02-29 11:39:53+00:00,RiteshDeep7,# delhiriot2020 actl anti # caa anti # nrc ya anti # npr nhi ye actal # antihindudelhiriots2020 ye zihad agnst # hindu # muslimsriot @ payodhi_shashi @ amanchopra_ @ sudhirchaudhari @ narendramodi # tahirhussian @ mirchandaniyana @ researchbharat @ anjanaomkashyap # tukdetukdegang,negative
2020-02-29 10:36:21+00:00,MalipatilGuru1,"riot actual caa , know & amp ; purpos ad # nrc # npr n't exist . ( except nrc assam ) actual problem remov 370 , 3 talaq ram mandir biggest indigest thing @ narendramodi 2.0",negative
2020-02-29 10:34:54+00:00,Bhaavinpurohit,"anti # caa # nrc # npr protestor & amp ; rioter free hand weaken @ bjp4india 's failur @ pmoindia @ hmoindia & amp ; @ arvindkejriw tackl rioter . @ amitshah lectur caa give citizenship & amp ; take , bhai know ! call @ adgpi action , b4 late !",negative
2020-02-29 10:31:43+00:00,comali_offl,"n't know peopl prais , oppos & amp ; troll # draupati . n't know happen delhi # caa # nrc . n't know # polit . n't know im still aliv ! 😑",negative
2020-02-29 10:09:50+00:00,Vasudev00411816,# delhiriottruth could understand traffic rule 72 year ; could understand fill gst form 3 year ; understood # caa matter minut ; understood # nrc_caa_npr even discuss . incred .,negative
2020-02-29 09:28:00+00:00,Peterpan74,"# british govt term # caa divis , express concern minor right . # caaprotest # caa_nrc_protest # britain # caaprotest # narendramodi # amitshah # delhiriot2020 # delhigenocide2020",positive
2020-02-29 09:11:06+00:00,bhagatvishal9,"court issu show caus notic part protest caa , nrc caus voilanc delhi .... 1. illeg peopl live india ? 2. indian muslim affect caa ? take strict action # caa # nrc # delhivoil",positive
2020-02-29 07:54:35+00:00,aboutToMature,"peopl profess # nation , # patriot pro anti # caa , # nrc , # npr think peopl physic boundari enemi like # dog mental ilaaq kutton ke hote hain .... @ brumbyoz",neutral
2020-02-29 07:49:09+00:00,vpfaiz,"want kick muslim , would collect data # nrc bring # caa . talk plan first ? realli want # distract fail economi .",negative
2020-02-29 07:31:09+00:00,JoonSheetal,"`` everyon think alik , one think '' - benjamin franklin state indian state # saturdaythought # polit # politicalrevolut # benjamin # caa # caaprotest # caa_nrc_protest # caa_nrc_npr_नहीं_चलेगा # caa_nrc_npr",positive
2020-02-29 06:51:16+00:00,artikaraj,"'ve house-hunt . last night , dreamt 'd found hous & amp ; close deal landladi . leav , snarkili mention peopl protest # caa # nrc # npr . gave piec mind cancel deal . 's",negative
2020-02-29 06:48:06+00:00,blue_saturn,"either short term memori loss diseas @ aranganathan72 say `` stockholm syndrom '' . 's akbar aurangzeb merci secular king . dhulagarh , basirhat , bhima koregaon , delhi wo n't teach us anyth . secular . # delhiviol # caa_nrc_protest # caa",negative
2020-02-29 06:44:23+00:00,SuranaBhupendra,indian : - could understand traffic rule 72 year ; - could understand fill gst form 3 year ; - understood # caa matter minut ; - understood # nrc even discuss . incred indian . 🐒,negative
2020-02-29 06:06:18+00:00,VParamaguru1,indian : - could understand traffic rule 72 year ; - could understand fill gst form 3 year ; - understood # caa matter minut ; - understood # nrc even discuss . incred indian . 🐒,negative
2020-02-29 05:06:32+00:00,SameerDesii,"# caa shekhar gupta pose question bjp leader : “ without nrc , caa like chandrayaan mission . nrc ad , turn ballist missile. ” crore peopl detent camp . # pmoindia announc nrc / npr implement .",neutral
2020-02-29 05:05:52+00:00,zaheermemon,best safest document nrc- caa = 'bjp ' ident card . # caa_nrc_npr # caaprotest # nrc # npr,positive
2020-02-29 05:02:50+00:00,SameerDesii,"# caa creat pass caa , # bjp govt amend take back present form nrc question well thought . # amitshahresign",positive
2020-02-29 05:00:22+00:00,SameerDesii,"# caa shekhar gupta pose question bjp leader : “ without nrc , caa like chandrayaan mission . nrc ad , turn ballist missile. ” respons , muralidhar rao assur indian citizen would affect caa .",neutral
2020-02-29 03:26:37+00:00,Shubhru_Gupta,# muslimquotasplit wait champion secular vehement oppos caa oppos quota # caa # caa_nrc_npr # shaheenbagh,positive
2020-02-29 02:43:44+00:00,KumarReddyCH,# nrc - # caa # india minor peopl unit fight india major peopl unit & amp ; watch silenc . major peopl futur ... ?,positive
2020-02-29 01:09:06+00:00,tnfjorg,"# muslimummah 's silenc # kashmir , summon # oic meet subject tragic object leav # rss & amp ; # hinduextremist free kill # muslim forc suppress movement # caa & amp ; # nrc aim deviat # world attent # indian_atroc .",negative
2020-02-29 00:25:42+00:00,mesushovan,"# आर्थिक_बहिष्कार trend , sure bank employe would foil new conspiraci push # npr bank rather surreptiti , use # aadhaar terror , # nrc # caa . document , , read omin . union must someth seek help .",negative
2020-02-28 20:40:12+00:00,bagh_ki,govt take back caa right . wait # caa_nrc_npr # caa # cab,negative
2020-02-28 20:35:50+00:00,_bcmemer_,"* meet 🅱️uslim friend * brain : * dont say * * dont say * * dont say * : chal bhai , document dikha ! # caa # nrc 😳👌🏿",positive
2020-02-28 19:21:35+00:00,the_clarouza,"world # hindu , # muslim , # sikh # christian , # human somewher far lost , # love deep buri god 's messag complet # forgotten # caa # hindumuslim # hindumuslimbhaibhai # nrc # npr # caaprotest # caa_nrc_protest # caa_nrc_npr",positive
2020-02-28 18:53:46+00:00,PraveeenAg,", protest # caa ? # caa_nrc_support . afraid whatev reach 20 % indian popul , go vain ? reproduc mean marriag , sex . protest ? lol ...",positive
2020-02-28 18:37:59+00:00,sreedar,indian : - could understand traffic rule 72 year ; - could understand fill gst form 3 year ; - understood # caa matter minut ; - understood # nrc even discuss . incred indian . 🐒,negative
2020-02-28 18:16:44+00:00,khanishaanhuman,"aap chronolog samjhiy bjp support # caa , # npr , # nrc elect bihar bjp pass resolut # caa , # npr , # nrc . bhakt confus . ... support karna hai boycott karna hai . @ kanhaiyakumar @ kunalkamra88 @ reallyswara @ ravishndtv @ umarkhalidjnu @ abhisar_sharma",positive
2020-02-28 18:07:09+00:00,MayankParek,# bycottthappad . like watch type actress movi understand seriou mandatori matter like # caa # nrc ... total boycott movi n knower ..,positive
2020-02-28 16:36:06+00:00,SahilRa92624788,would support # caa india support caa nrc npr # delhiviol # delhigenocide2020 # delhiriot2020 # delhiriottruth # kanhaiyakumar,negative
2020-02-28 16:20:18+00:00,BhavajeetSol,# caa_nrc_protest sure protest still loos 30+ innoc live ; # caa n't seen anyon loos citizenship ... pleas mani issu look ... patient ... wish everyth goe well # delhiriottruth @ narendramodi,negative
2020-02-28 16:09:44+00:00,hrishikesh14,* partition- caa * justic h.r . khanna- justic muralidhar * bofors- raefel * sikh riots- caa riot narr settl score . understand . # delhiriottruth # caa # delhiviol # caa_nrc,positive
2020-02-28 15:55:37+00:00,TenthPlanet1,good night makkal ☹☹🙁🙁☹☹ indian : - could understand traffic rule 72 year ; - could understand fill gst form 3 year ; - understood # caa matter minut ; - understood # nrc even discuss . incred indian ! 🐒,positive
2020-02-28 15:37:14+00:00,Ezhuthani2,support # caa # npr # nrc ? ? @ padmakuma6 @ rejinmano9629 @ rajinikanth,negative
2020-02-28 15:05:38+00:00,SathyaAngarai,"# caa @ karthickselvaa @ ashokhavarshini @ nelsonvijay08 @ madanravichand4 debat pleas least ask person caa say 5 point n't caa allow majoritarian islam countri caa ? nrc come tabl , vote",positive
2020-02-28 14:01:48+00:00,RitambharaA,"hey @ hasanminhaj , need epi happen capit india last day - hundr injur mani kill commun violenc . india protest unconstitut # caa & amp ; # nrc 3 month @ patriotact # amitshahresign",negative
2020-02-28 12:45:27+00:00,csmohadikar,# caa # nrc even appli # govern yet go haywir . imagin uniform civil code come pictur . worri happen . @ pokershash @ desimojito @ tajinderbagga # isupportcaa_nrc,negative
2020-02-28 12:37:32+00:00,sivaSN4721,way bihar chief minist shri nitish kumar shown way forward come mess regard caa-nrc-npr . 1. pass resolut nrc . 2. pass resolut state implement npr base 2010 question . 3.caa becom irrelev let sc decid # caa,positive
2020-02-28 11:10:33+00:00,bhupinder072,report india need .. ? peopl want know nation want know ... ! # arnabgoswami # ravishkumar # ndtv # republicindia # indiaagainstcaa # caa_nrc_npr # truth # caaprotest # nrc # npr npr # muslimsunderattack # muslim # bjpsedeshbachaoo # sachinrf @ sachinrf,negative
2020-02-28 08:56:18+00:00,umsshukla,"aftr well-plan , well-organ brutal # delhiriot2020 peac commun , shld undrstnd tht - need # caa need # npr badli need # nrc countri alreadi paid huge price 'one side secularism' kaafir ! # delhiburn # caa",negative
2020-02-28 08:49:09+00:00,ravi_shimoga,polic give permiss # anticaaprotest # caa pass # democrat govt ? agit deem # caa_nrc_npr unconstitut ; recours court @ swamy39 @ nytim @ cnn @ wsj @ bjp4india @ ani @ iyervv @ sreeiyer1 # delhiriottruth # delhiviol,negative
2020-02-28 08:31:27+00:00,RandomVibes6,peopl like @ taapse @ reallyswara right oppos # caa # nrc peopl right boycott movi well . # boycotthappad # swara_is_a_terrorist,negative
2020-02-28 08:30:44+00:00,VasaviNarayanan,💩incred indian ... 💩 indian : - could understand traffic rule 72 year ; could understand fill gst form 3 year ; - understood # caa matter minut ; understood # nrc even discuss . incred indian . 🐒🐒🐒,positive
2020-02-28 08:20:17+00:00,ayushupadhyay7,2 month score anti caa protest citizenship lost - 00 live lost - 75 # delhiriottruth # delhiviol # npr # caa # cab # nrc # delhi,positive
2020-02-28 07:58:02+00:00,bestabhinav,want # caa # nrc implement asap india & amp ; throw bloodi everi gandagi # india # supportcaa # nrc,positive
2020-02-28 07:43:34+00:00,Kuldeepcvyas,"👉illegal- '' rohingya- & amp ; -bangladeshi '' -goons/mob use riot , violenc ! 👉 '' nrc must '' earliest~ citizen shud know & amp ; confirm ! compromis ! # हिंदुओ_को_मारना_बंद_करो # delhiriottruth # delhiviol # delhigenocide2020 # delhiriot2020 # javedakhtar # javedakhtarjihadi # caa",negative
2020-02-28 07:14:42+00:00,sriidharaa,"delhi exampl , nrc/caa implement , everi hindu shud wakeup now. # nrc",neutral
2020-02-28 06:59:57+00:00,ArifSk_,"hindu celebr miseri muslim , muslim celebr miseri hindu ; neither hindu , muslim . # ipspankajnain # peacepleas # delhivoil # delhiriottruth # delhiriots2020 # caa # caa_nrc_npr",positive
2020-02-28 06:36:01+00:00,arshathmohuzeen,"three women complain 3 # talaq , law pass . today 30 crore women , men , children # caa # nrc # npr govt becom deaf dumb",negative
2020-02-28 06:19:15+00:00,archana7928,humbl request 2our @ narendramodi ji pl clear doubt regard # caa next # mannkibaat point 2 point explan eras doubt mind common peopl @ pmoindia @ amitshah @ bjp4india # patrioticindianssupportcaa # caa_nrc_npr,negative
2020-02-28 04:41:19+00:00,iSM2407,"dear sc - spite repeat govt assur , creat fals narr # caa # nrc # npr indulg fear monger , misinform culpabl murder ... ye everyon",positive
2020-02-28 04:11:38+00:00,sonal98688,"peopl kill , ask whether support # caa kill ? .they kill basi religion .trust never # caa_nrc_npr # delhiriots2020 # delhidemandsjustic @ arvindkejriw @ majorgauravarya @ amitshah @ pmoindia @ sudhirchaudhari",negative
2020-02-28 03:07:10+00:00,vanya_gargya,# caa never indian . # nrc n't even draft & amp ; peopl kill it.whi ? `` liber '' want footag career ? read 'whole ' act 'relev ' section . littl knowledg danger thing,negative
2020-02-27 20:25:28+00:00,DaaZaab7,would peopl hous ransack n burnt .. show paper ? ? ? dat mean illeg ? ? ? ? ? # delhigenocid # delhiburn # nrc # caa_nrc_npr,negative
2020-02-27 18:40:21+00:00,Uday_k007,journalist left wing spread lie # caa & amp ; # nrc . one ask conduct meet opposit 's . ? simpli . know alreadi loos battl . ruin govt imag . shame ..,positive
2020-02-27 17:58:26+00:00,farazsayyed16,"ok let 's sumup major thing demonet ( suppos help countri mani way ) # caa # nrc # npr jamia , jnu , aligarh divid rule ( thier polici make india incred ) capit burn countri peopl job well done ..",positive
2020-02-27 17:22:27+00:00,arunnatesh,crude price $ 52 trend lower # petrol pump price continu ₹74 . consum continu suffer opposit ( ’ ) busi # caa # nrc . @ pchidambaram_in @ shashitharoor @ arvindkejriw @ bsindia @ sardesairajdeep @ paritoshzero,neutral
2020-02-27 16:44:20+00:00,GarvHinduAR,"even @ narendramodi ji told # caa_nrc_npr n't anti muslim , still went # shaheenbagh . peopl readi listen pm result # delhiriots2020 . one muslim affect # caa till date mani die .",negative
2020-02-27 16:19:11+00:00,MSharifmir,"rubina liyakat appreci hindu n swara baskar ornament muslim explicitli unfurl mayhem creat hindu-muslim advers , ai n't religion . # caa # nrc",positive
2020-02-27 15:44:37+00:00,rajivra85424467,pleas leav bulshit issu # caa & amp ; # nrc . one 's citizenship threaten anywher act . pleas becom easi prey conspir polit motiv rumour . india birth-right citizenship alway remain home . # caa_nrc_protest # caa_nrc_npr,positive
2020-02-27 15:37:49+00:00,ACSouthAsia,"feb. 28th , @ acsouthasia sr. fellow dr. rudabeh shahid ( @ rudabeh ) co-chair @ uniyorkpolit discuss # caa & amp ; # nrc # india . roundtabl part `` rethink civil societi project '' includ academ , ngo , other around world .",positive
2020-02-27 15:03:20+00:00,BadaRamesh,"call intellectu either atheist christian provok hindu muslim fight use # caa # nrc & amp ; # npr enjoy show , atheist media @ ndtv encourag .. shame .",positive
2020-02-27 12:16:23+00:00,Samresh80829614,pleas start protest tahir make pressur upon goi arrest tahir also start protest street support # caa & amp ; # nrc,negative
2020-02-27 11:48:34+00:00,Dr_PragatiSingh,say home minist fail ? ! would say well succeed . . . think . . . # delhiriot # delhiviol # delhiburn # delhigenocid # delhiburn # delhicaaclash # indiaburn # nrc # caa # shaheenbaghprotest # shaheenbagh # india,negative
2020-02-27 11:28:58+00:00,BobbySoniWriter,"russia 115 time bigger bangladesh , bangladesh , peopl breed like pig , popul russia henc influx assam bengal . # caasupport # nrc # caa_nrc_npr # savedelhihindu # delhiriot # delhigenocid @ shefvaidya @ unsubtledesi",negative
2020-02-27 11:18:41+00:00,iamhoneygrover,"# caa affect fundament right citizen india , whether he/sh commun . protest seem pointless & amp ; baseless . # iamindianisupportcaa # delhigenocid # delhiriots2020 # delhiburn # caa_nrc_npr",positive
2020-02-27 11:05:12+00:00,asif7451,"respect sir . @ pmoindia @ amitshah ... kindli pleas invit member @ aimplb_offici , & amp ; explain # caa act 2019 & amp ; differ # caa , # nrc & amp ; # npr , deliv respons muslim commun ... support act .. @ asif7451",positive
2020-02-27 09:33:29+00:00,kalra_suresh,"politician hue , activist , n call liber play fire voic provoactive/ unfound anti # caa # nrc statement . judiciari watch tamasha ivori tower allow # shaheenbaghprotest fester . sure shot recip # delhiriots2020 .",positive
2020-02-27 09:27:34+00:00,AKSIndian,"# # delhiriots2020 start - 1. plot creat shaheenbagh protest backdrop # nrc & amp ; # caa 2. mani influenc , tv channel , bollywood crook , sharjeel tri pitch divid & amp ; rule polici 3. unjust treatment start build readi explod .",negative
2020-02-27 08:36:29+00:00,BypassForgotten,"aggress show time 1986 # kashmiripandit , call . beliv indian constitut alway feel truli indian . 's # caa # nrc ( nit come yet ) defiantli n't indian . @ sambitswaraj # newsalert # india",positive
2020-02-27 08:34:52+00:00,asimmusings,muslim probabl includ # caa reason .. want go fri pan fire ! ! # delhiriots2020 # caa_nrc_protest # shaheenbagh # delhicaaclash # delhiviol,positive
2020-02-27 08:28:10+00:00,DisDatNothin,# caa stay # nrc also come . # delhiriots2020,positive
2020-02-27 08:14:16+00:00,rahulkka,"peopl protest # caa , # nrc # npr cow first line defenc , scope violanc . # delhiburn # delhiriots2020",negative
2020-02-27 07:52:52+00:00,beingnaveen27,union govt given clear explan # caa noth indians.link caa nrc even tabl parliament sense.without debat hous nrc one come draft ?,negative
2020-02-27 07:30:29+00:00,rnelli,"8 months,27 day suprem leader 's 2nd term : kashmir lockdown , explicit discrimin muslim # caa , # nrc countri notori bad document , continu violenc muslim , # delhiriot , economi slowdown . # india surviv 4 year ?",positive
2020-02-27 07:09:42+00:00,Beingindian730,hope famili ran away north-east delhi ( mob enter local ) dont forgt carri grandpar 's doc . ... bcz agr yhn ye bch gye sarkar k hathiyar # caa # nrc jeen nhi deng .,negative
2020-02-27 06:48:56+00:00,BharatJayate,"pm @ narendramodi , plan counter # antihinduriot delhi ? secular continu kill dharmic & amp ; protest # caa # nrc # npr . wast time appeas . quickli bring # populationcontrol , # ucc , # anticonvers bill 2 march lok sabha .",negative
2020-02-27 06:33:09+00:00,tagifyio,relat instagram tag # delhiviol : # delhi # caa # india # riot # newdelhi # delhiriot # nrc # caaprotest # caa2020 # citizenshipact,positive
