Date,User,Tweet,sentiment
2023-01-21 14:01:30+00:00,diyya03,love weekend coz take kid school immedi hate coz hous never organis weekend momlif housewif weekend tire,positive
2023-01-20 16:25:45+00:00,BakraofDv,mother housewif keep c balanc amp asset compar dad manag hous sinc marriag mom earn beauti oldgener amp current gener wymen wnt grab thi dnt believ earn thi believ right mentoo,positive
2023-01-20 01:07:14+00:00,Nah_Respxtfully,look say housewif stripperwif polylif,positive
2023-01-19 03:41:03+00:00,Betty_Burlesque,smoke sesh last minut oh fuck forgot timesheet paperwork chao admit proud even rememb put work cloth dryer lmao sahm housewif routin chao life welcometotheasylum inchaosithr,negative
2023-01-18 21:02:52+00:00,Cousa_ra,els love walk around nake indoor co omoooo adam eve spoil show nake indoor housewif,positive
2023-01-18 14:48:46+00:00,x0x0_MON,santa ask want new bag hous cleaner year would pick housewif wifey,positive
2023-01-17 22:14:07+00:00,crunchynectar,know heard biggest bird housewif,negative
2023-01-17 08:03:22+00:00,allthotz,better feel clean kitchen bed housewif wife marriag,positive
2023-01-16 22:07:54+00:00,Donut_tot,gona mop floor housewif,positive
2023-01-16 16:43:00+00:00,tomssal,realli find joy cook bake domest housewif,positive
2023-01-16 11:02:06+00:00,RhondaEHuebner,hey hear said overr housewif ye audienc agre dingdong time go away lisarinna thewickedwitchofbeverlyhil letstalkaboutthehusband,positive
2023-01-15 19:02:17+00:00,As_Sabiqoon,stop call housewif start call homemak,negative
2023-01-14 19:52:52+00:00,gabrielenochh,start earn monthli smartphon strategi share go work everyon even student person housewif job open thread know possibl thread,neutral
2023-01-14 11:09:38+00:00,Coachkay1_,start earn monthli smartphon strategi share go work everyon even student housewif job person open thread know possibl thread,neutral
2023-01-14 07:18:51+00:00,yaya_ifti,side hustl idea recommend bantu housewif,positive
2023-01-11 03:15:03+00:00,Queserasara777,thoroughli enjoy cook husband everi night sit watch eat tonight get steak potato asparagu enjoy housewif,positive
2023-01-10 16:36:19+00:00,EV0PR0,go housewif sneakylink ifmetroboomindonttrusty shithappen,negative
2023-01-10 06:15:12+00:00,RDrewyor,need social life boob american housewif american housewif,positive
2023-01-09 22:19:32+00:00,KristenElduen,done housework day hous hubbi kid belt along amaz voic ann cours sorrynotsorri neighbor housewif music sing power girlpow,positive
2023-01-09 18:57:03+00:00,realBillMcKny,wwhl back housewif show noth cheap strip show enough rt,positive
2023-01-09 04:53:56+00:00,FaeBlackbird,turn hoe housewif,negative
2023-01-09 02:32:16+00:00,_mexchardonnay_,watch housewif tiktok inspir babi make sandwich get view let daddi handl rest,positive
2023-01-08 18:10:00+00:00,KaynahLassiter,talent housewif ever show end bag,positive
2023-01-06 13:47:09+00:00,Jodiexc74,feral housewif husband caught leav trail coffe cruller mostli housebroken still hiss guest run hide furnitur till leav housewif feral,negative
2023-01-02 20:29:39+00:00,Emeylou,wash tumbl dryer babi room sort pot done housewif,positive
2023-01-01 18:02:15+00:00,KittyKatfatback,squirt like four time marriedlif housewif taxseason,negative
2023-01-01 17:00:16+00:00,BakraofDv,housewif ds nt wnt cook cn feed difficult situat like covid etc food basic need live seen mani housew noth except instagram netflix get marri use husband money mentoo,negative
2022-12-30 07:09:47+00:00,kyeishasadler,cook dinner bc man hungri housewif,negative
2022-12-26 13:56:30+00:00,Bharath_10,ever experienc peopl show angri utensil see twice thrice week depend mood swing furiou women housewif,negative
2022-12-23 12:00:31+00:00,TruthisMakayla,miss hit rhoslc housewif want find peac within hw eva,negative
2022-12-22 22:37:06+00:00,ashalotel,made sandwich housewif,positive
2022-12-22 17:52:49+00:00,lenaonfilm,laundri housewif,positive
2022-12-20 21:15:52+00:00,igotwhitet0es,ever get yeast infect ima make man bread housewif,negative
2022-12-20 19:21:54+00:00,acupofJess,wet cold amp yucki day knock list clean home comfi home momlif homebodi housewif home,negative
2022-12-15 10:27:33+00:00,lady__riss,dog cat wait husband get leav work morn climb bed cuddl haha feel love neveralon plusgodandmicah spoiledathom housewif,positive
2022-12-15 00:07:56+00:00,JaneMag55275666,like angi hire rhoslc housewif threw jen husband birthday parti want hous renov yada yada front w jen wannab get show two face,positive
2022-12-14 09:08:24+00:00,fimmiesDNI,volunt person yunjin slave hous wife cook clean beck call housewif,negative
2022-12-12 20:07:51+00:00,unidlmfao,everytim dish tell go let dish build two month later tell thing housewif,negative
2022-12-12 17:32:27+00:00,miller_abra,clean pantri today found sever expir can good date back probabl check expir date buy less water chestnut housewif,positive
2022-12-12 03:11:00+00:00,EV0PR0,go housewif sneakylink ifmetroboomindonttrusty,negative
2022-12-12 03:09:57+00:00,EV0PR0,go housewif sneakylink,negative
2022-12-10 03:34:43+00:00,paradisefranco,julia give us new way term housewif quirki gay free world go gel w rest cast interest see rhom,positive
2022-12-10 00:39:23+00:00,KamikazeHijabi,someon train housewif year perfectli capabl cook meal ppl home alon often sinc divorc know bake frozen pizza wtf breakingthecycl,negative
2022-12-09 22:08:42+00:00,Blood_Frenzy13,head might stream tonight housewif bunch chore put till imma tri knock asap bloodfrenzi gaymer twitch streamer twitchstream gamer housewif dutycal,negative
2022-12-08 22:07:03+00:00,jeniferaven,alway love cook interior decor could marri hous would housewif,positive
2022-12-07 01:00:20+00:00,kushpotsesh,long sinc women allow housewif amp shame stay home histor women home support husband hostess greet busi client make good impress compani countri repres,negative
2022-12-06 06:43:22+00:00,NotTheUsualSir,girl told patriarchi propatriarchi antifemin antifeminist tradwif housewif,positive
2022-12-05 06:22:02+00:00,Legselevennz1,chat milf housewif legsspreadwideapart,neutral
2022-12-05 02:06:16+00:00,_dopeasscherry,seat want pay bill housewif day,positive
2022-12-04 09:35:46+00:00,NotTheUsualSir,girl alway patient wait sir rememb sir import thing never prioriti antifemin patriarchi propatriarchi antiferiminest tradwif housewif headofhousehold misogyni,positive
2022-12-01 11:12:47+00:00,MrsMVana,today mark exodu broke free tyrann dark place found shelter first home struggl marriedlif couplego housewif love,positive
2022-11-30 01:37:39+00:00,leahsquared,time finish broccoli cheddar soup banana bread housewif notreal domest though,negative
2022-11-29 18:23:23+00:00,KaynahLassiter,home make apart brand probabl part proud ringgang wifeyshit housewif housew,negative
2022-11-29 13:04:34+00:00,NotTheUsualSir,love girl brain patriarchi propatriarchi misogyni mensright tradwif housewif antifemin,positive
2022-11-29 11:58:18+00:00,nanipants,good morn world today housewif list groceri shop donat drop cours laundri,positive
2022-11-28 16:44:18+00:00,NotTheUsualSir,girl alway listen sir patriarchi propatriarchi misogyni antifeminist tradwif housewif submissivewoman headofhousehold,positive
2022-11-27 14:24:30+00:00,NotTheUsualSir,good girl love pleas enjoy object beauti pleas submiss know place love girl live make sir happier goodgirl housewif tradwif mansplain menlead womenfollow maledomin womenlisten,positive
2022-11-27 12:46:29+00:00,KeepItOnTheLo69,hashtag similar charlottefreak women use look woman look anyth good sideguy sneakylink cougar fwb charlott nc lone housewif independentwoman previoushashtagneedsgood,positive
2022-11-27 00:58:49+00:00,submergedesoni,made best shrimp fri rice housewif,positive
2022-11-25 09:01:45+00:00,_janettexx,idek wtf went tonight know drunk feel great everyon fed got ta clean housewif,positive
2022-11-23 23:27:04+00:00,rackingmybraiin,kevin gave card car day housewif,negative
2022-11-23 17:40:35+00:00,n6x90l3,kitchen like real housewif,negative
2022-11-23 17:33:15+00:00,martulatorraca,cook second time year lol housewif,negative
2022-11-23 04:09:37+00:00,killcxrmen,vacuum rn housewif,positive
2022-11-22 17:41:51+00:00,bugboogerz,make loav bread today stay tune housewif,positive
2022-11-21 22:50:54+00:00,mrsmellenaclose,three stori hous get cardio housewif,negative
2022-11-20 18:39:04+00:00,MilllennialMind,instead turn floor lava turn giant vacuum suck dirti cloth straight laundri room housewif marriedlif marri momthought laundri laundryday mom wife husband,negative
2022-11-19 22:39:31+00:00,beatingblog,week take four half year simpl task clean dinner take six month faf bloodi around get anyth done hous tip co sort go slow housewif know,positive
2022-11-19 18:23:05+00:00,andye0714,futur wife former prostitut realli bite tongu argu hoe housewif,negative
2022-11-19 17:10:03+00:00,NikoN1t3,need girl ride kid cuddl night talk anyth got rest housewif loveisblind lookingforfriend,positive
2022-11-17 15:36:20+00:00,Be_Cece_,pomodoro household chore today cycl complet batch laundri press cloth clean jug cook meal fix kalat overal accomplish day housewif est homemak,positive
2022-11-17 13:26:43+00:00,JennP6313,hi today fill womanli domest duti hope wow wotlk later got undead mage last night momlif worldofwarcraft housewif,positive
2022-11-17 02:19:01+00:00,fire_wagon420,molli hunt gather food roomi shower housewif,positive
2022-11-12 19:49:56+00:00,Haitch888,tire work today take applic husband must agreeabl hous wife own cat dog husbandw applynow housewif cantcook,negative
2022-11-09 21:19:03+00:00,lexipilled,im dish make dinner parent housewif,negative
2022-11-07 20:52:41+00:00,ZekeFreak9,rub yo back take care housewif,negative
2022-11-06 19:37:58+00:00,KimRingReporter,work start ask tip cut husband hair dog toenail lifeafterjourn housewif,neutral
2022-11-02 05:12:36+00:00,speed_diva,ever want life housewif dogmom hobbi organ potluck chariti event stylist cool make art reward experi marriag nice whole packag anyon want grow old,positive
2022-10-30 03:21:32+00:00,CosmoLife8,passeng princess housewif got thanksgivingdinn item order onlin hit sephora roug sale way fam bam activ plan know make look easi,negative
2022-10-27 00:10:10+00:00,WatchWTFHappens,housewif would first die horror movi,negative
2022-10-24 16:57:34+00:00,rupal_ujgaonkar,f n desper piec shit housewif holi fucker,negative
2022-10-24 16:45:49+00:00,NotWhiteyNation,okay feel like time admit keep secret long amp die hard kardashian housewif blackinkcrew amp documentari addict,negative
2022-10-23 15:56:31+00:00,kushpotsesh,possibl housewif mommi babi babydaddi without ridicul blame regard financ gender stereotyp best part hostess get hold puppi babi sing happi birthday year old busser,positive
2022-10-21 15:18:48+00:00,TazGolden,welcom housewif,positive
2022-10-20 22:12:44+00:00,Cali_Reign,mommabear housewif handledbusi,positive
2022-10-19 21:47:25+00:00,TricVallimont,ask friend sweep husband seem alway step visibl pile hard miss like school age child would goe oop see proce walk away housewif chore funni,negative
2022-10-17 22:35:48+00:00,derekandreww,day drunk monday housewif vibe,negative
2022-10-15 02:03:12+00:00,thismamawines,transit sahm housewif kid school bullshit talk mom qotd,positive
2022-10-11 22:39:47+00:00,miaweathers_,want make chanti dish ow cookbook caus ye housewif,positive
2022-10-08 21:36:21+00:00,BillingsLorrie,would watch wash dish kitchen sink housewifelif poll poll housewif kitchen,negative
2022-10-08 01:41:28+00:00,collettechamps,might rebrand twitterself heather gay stan well spoken housewif sinc carol radziwel rhoslc rhoni,positive
2022-10-07 11:57:44+00:00,Ellem0tt,women would offend partner want stay home mum housewif person honour housewif trad traditionalist sahm,positive
2022-10-06 04:12:05+00:00,Mixluv2,think everi housewif someon camp sell quick buck mean behind deal rhobh,negative
2022-09-29 20:03:09+00:00,bobbydick66,rhslc dramat housewif show religi thing mormon gone wild right bat,positive
2022-09-26 18:30:54+00:00,acupofJess,happi danc laundri wash dri fold amp put away know know laundri monday momlif housewif causethatsmyjob,positive
2022-09-26 00:42:24+00:00,DB_Tres,soon dak got hurt housewif commerci jersey chang dalla blue mississippi state maroon lol smh,positive
2022-09-25 19:43:48+00:00,Reignair,best tv housewif housewif answer carmelasporano,negative
2022-09-25 14:56:47+00:00,FPlacidus,want stay home order onlin babysit children namibia coz wife allow zero dollar housewif marriag,negative
2022-09-23 14:31:31+00:00,guzmansarahh,feel like housewif caus cook roommat meal past coupl day,positive
2022-09-20 20:32:03+00:00,lilsal424,lisarinna bad housewif never see home famili talk pill eden brought amp allow hear husband kim brought take fun shade far fun watch anymor rhobh bravo,negative
2022-09-18 06:37:51+00:00,jasonzeffir,rhobh e go episod apprehens rumor swirl lisarinna might quit reunion hope kathi possibl becom ft housewif next season concern bravo might gloss problemat behavior favor,positive
2022-09-16 03:20:30+00:00,catpisspee,cook good ass pasta im go w housewif,negative
2022-09-16 02:31:19+00:00,mionegrqnger,laundri housewif,positive
2022-09-16 00:55:05+00:00,missjd_18,cant wait start job way much time hand clean organ whole hous today housewif better wife real quick,negative
2022-09-14 16:38:55+00:00,tt2039,real american tradion christian woman tradwif circumcis circumcis american christian tradit feminin tradwif feminin tradit homemak tradlif housewif tradition traditionalvalu traditionalgenderrol,positive
2022-09-12 16:49:45+00:00,ILOVEMYTAHTAHS,readi soft woman chapter big dawg long enough housewif lol,positive
2022-09-10 13:13:00+00:00,gothgirlfriendb,hungov watch gilmor girl bed eat food work housewif,positive
2022-09-10 09:37:51+00:00,pepacrispy,talk cat shit romantic live spoil bum life housewif,negative
2022-09-10 02:27:06+00:00,tdkim1988,amaz littl time plan job unemploy lazylif housewif,negative
2022-09-08 21:50:34+00:00,isaraquelle,housewif era right final receiv repar shitti littl coffe job thank angel boy work tirelessli provid life deserv,positive
2022-09-07 19:38:43+00:00,stoners4steve,made best potato ever housewif,positive
2022-09-06 22:20:59+00:00,Espy75751728,everyday life cook clean repeat blogger housewif uncut rawstori,positive
2022-09-05 14:45:54+00:00,niivinn,mom wfo dust clean cook get abus thing housewif,negative
2022-09-01 19:30:41+00:00,RTRN2004,start think diana may hate housewif ever franchis rhobh,negative
2022-09-01 13:50:22+00:00,RobHimbo,anytim housewif say lead gen job get trigger jen shah memori rhodubai,positive
2022-09-01 03:46:06+00:00,AnneDASHMarie,noth shame gutfeld housewif,negative
2022-08-31 22:19:19+00:00,Espy75751728,find alon day night love fact like provid famili mama lone blogger housewif thethingswedontsay,positive
2022-08-28 19:19:22+00:00,aaroncxrtier,cook week idc go groceri store rn wit list housewif,positive
2022-08-23 10:48:48+00:00,twt4ipad,prepar stew harvest carrot chili tomato housewif,positive
2022-08-23 05:22:22+00:00,trpgodesss,cook dinner domest submiss wifey housewif slave,negative
2022-08-21 23:25:53+00:00,RShaeLove,bf call ultim housewif today laundri even put away went groceri shop tomorrow deep clean apart wifeshitonagirlfriendssalari,negative
2022-08-20 08:18:35+00:00,pppreciousg,final straight year corpor slave gon na loooong vacat pray good health safeti whole famili housewif,negative
2022-08-19 15:54:09+00:00,RedPillDebate,debat topic male cheat debat alphamal redpilld redpillcoach feminist tradwif housewif christian alphafemal,neutral
2022-08-19 14:13:12+00:00,RedPillDebate,debat topic femin debat alphamal redpilld redpillcoach feminist tradwif housewif christian alphafemal,neutral
2022-08-19 14:12:29+00:00,RedPillDebate,debat topic role man woman healthi relationship debat alphamal redpilld redpillcoach feminist tradwif housewif christian alphafemal,neutral
2022-08-19 14:11:00+00:00,RedPillDebate,debat topic red pill date debat alphamal redpilld redpillcoach feminist tradwif housewif christian alphafemal,neutral
2022-08-19 14:10:32+00:00,RedPillDebate,debat topic alpha male debat alphamal redpilld redpillcoach feminist tradwif housewif christian alphafemal,neutral
2022-08-19 12:43:17+00:00,RedPillDebate,debat topic andrew tate alpha misogynist comment filter speak freeli product andrewt debat alphamal redpilld redpillcoach feminist tradwif housewif christian alphafemal,neutral
2022-08-18 20:04:47+00:00,emily_2304xo,two kid fed bath wash done wash done grayson bed leon play board game mitch soak bath supermum superwif housewif,positive
2022-08-18 07:49:59+00:00,PratikP72834966,anyon mumbai real meet housewif aunti bhabhihot doggi unsatisfi,positive
2022-08-17 04:07:07+00:00,SaurabhAjay,women workingwomen r salari homemak housewif rather call gr multitask u peopl r nt housewif u r houselif never ask housewif r u work respectwoman desh kee naari izzat hamari,negative
2022-08-16 22:46:08+00:00,ShadowofaMemory,want housewif hoe sometim,negative
2022-08-15 07:32:31+00:00,Trent_tbh,best get motiv clean hous housewif clean,positive
2022-08-12 18:57:47+00:00,Mal_Baaby,alreadi wife slave realli slave broken foot brine breakfast lunch dinner shower smelli ass amp cater everi singl need kinda like though housewif,negative
2022-08-11 19:04:36+00:00,PutinMerete,watch scream queen make chocol chip cooki browni thing yum obsess browni bake housewif lol,negative
2022-08-11 04:06:40+00:00,MrReginaGeorge,mauricio th housewif tonight rhobh instig need bravotv,negative
2022-08-10 15:31:24+00:00,milkmadegirl,broke fast bc made horchata work tri btw came rlli good housewif ya puedo casar,negative
2022-08-10 00:18:34+00:00,superstarshy,everyth alway thought women want housewif,positive
2022-08-07 03:19:24+00:00,namishanamisha4,plz tell salari housewif tortur ssb centralpoliceforc,negative
2022-08-05 13:07:41+00:00,Fifi_Ug,understand premierleagueisback madam housewif girlfriend know man away night,negative
2022-08-01 20:42:17+00:00,davidosorno91,one want turn thot housewif imposs build home w unstabl creatur henc mob,positive
2022-08-01 00:47:48+00:00,cskonje,marlo housewif materi sorri rhoa,negative
2022-07-31 23:53:05+00:00,imbaaacksweetie,hous clean went groceri shop laundri done alreadi cook ate awesom dinner pm real hous wife upstat ny welcom sweeti happysunday sundayvib housewif,positive
2022-07-27 01:44:56+00:00,dr_shivam0598,u want becom independ small girl repli mother hous wife ask money father home expens housewif independ femalevoic,negative
2022-07-25 13:43:34+00:00,emily_2304xo,whole flat hoover bed made floor mop deep clean bathroom done wash away window clean whilst look grayson supermum housewif superwoman,positive
2022-07-24 21:29:24+00:00,natwalt9,find favorit housewif place skaneatela like hey right makeitnic,positive
2022-07-24 20:22:33+00:00,TheBasedBabe,make husband bento box fun chipotl style chicken mealprep feel like prep skill point housewif,positive
2022-07-24 15:36:45+00:00,jimmyroybloom,dumb whore person surviv sell bodi dumb anyth els see housewif,positive
2022-07-21 13:49:59+00:00,lydia_kyl,day unsur terribl housewif get anyth done kid toss,positive
2022-07-20 16:32:28+00:00,Maltabunni,start go therapi without insur therapi session imagin therapi housewif,neutral
2022-07-20 00:21:58+00:00,Maltabunni,fianc work late today clean hous prepar dinner us even bought littl present housewif,negative
2022-07-19 03:45:38+00:00,huge_star_field,invit ppl dinner hous housewif,positive
2022-07-18 10:48:00+00:00,cess_mics,st day unemploy housewif tire chore love stay home serv hub,negative
2022-07-18 10:36:48+00:00,marissajstanton,bed pm woke everyon household still sleep love start morn quiet hous start day earli housewif sahm,positive
2022-07-18 01:37:23+00:00,osirisfotos,correct wrong think first marriedtomedicin housewif air real life commerci product insid show volit congratul order,negative
2022-07-16 23:53:19+00:00,desiraybarcelo,make dinner watch jersey shore housewif,positive
2022-07-16 21:54:01+00:00,killprty,bakinj cooki bf like housewif,negative
2022-07-15 20:34:23+00:00,ecarrington725,feminin urg rebuild fenc gate housewif homemak,positive
2022-07-14 19:04:25+00:00,TheBasedBabe,dinner tonight hous steak tip parmesan roast veget wait feed hubbi hear day housewif,positive
2022-07-14 02:50:00+00:00,phhlver,laundri housewif,positive
2022-07-13 22:15:37+00:00,ChupHojaoSxkina,made garlic bread n mash potato mashallah rlli housewif materi,positive
2022-07-13 19:06:38+00:00,austin_mareena,bathroom kitchen live room trash joint housewif,negative
