Date,User,Tweet,sentiment
2020-01-28 13:20:55+00:00,lucky_arif,land mumbai day famili time tour across thailand first feel apni mitti ki khushbu usual remind wife readi prove mitti inde nrc cab caa nrc npr,negative
2020-01-28 03:52:20+00:00,RAMESHB07456280,fulli support india nrc caa cab alway pride countri,positive
2020-01-27 10:54:44+00:00,The_Godamn_Girl,bill chang amend cab caa caa nrc nissan punchlin trend,neutral
2020-01-26 15:53:51+00:00,Kamal_Digarse,crash cours tuition avail caa nrcprotest shaheenbagh help understand caa cab nrc etc free btw pleas get basic understand clear studi materi avail variou websit govt india,positive
2020-01-26 07:01:48+00:00,amolghogare7006,conutri need regist unemploy youth ruy nrc caa cab unempliy youth,negative
2020-01-25 16:14:42+00:00,taiyib333,time nation wide rise npr nrc caa cab forgot evm bcz evm us root whole problem everi one includ evm also everi stage,negative
2020-01-25 14:31:27+00:00,ateeque66,solidar indian muslim request muslim non muslim believ human democraci use humanrightcounsil uno indianmuslim indiandilithindu indianstud cab nrc caa npr jnu jamamiliahdehli protestshaheenbagh protestlakhnow sy,negative
2020-01-25 09:14:00+00:00,A_s_h_C_a_r,poha could tell person came wast time caa cab nrc nonsens could made poha videotap peopl eat ps like grate coconut pulp top poha pleas,positive
2020-01-25 08:25:55+00:00,IndiaWiFi,bitch say caa discriminatori oppos abrog articl caa cab caa nrc npr kashmir indiasupportscaa india,positive
2020-01-24 20:02:31+00:00,Iamkhalidsid,want know father nation mk gandhi say nation hope still father nation one updat day sasik senthil former ia caa democraci nation india cab nrc,positive
2020-01-22 04:39:02+00:00,mnjnths,caa cab nrc npr burki mulla come outsid persecut hindu pak bangla afgan peopl want fill muslim world want make muslim india,positive
2020-01-22 03:54:45+00:00,mnjnths,caa cab nrc npr peopl whose protest bill heart pakistan born india never bother hindu kashmiri pandit becom refuge countri,positive
2020-01-21 13:21:28+00:00,MohsinLulaniya,jdu nonpluss jdu vote cab parliament prashant kishor protest jdu speak caa npr nrc outsid parliament jdu want tie bjp delhi nitish babu clever half bihar fool,positive
2020-01-21 11:09:07+00:00,Amansandhu1982,join twitter decemb support india first prime minist even sikh openli support caa cab nrc caa npr sinc today follow happen,negative
2020-01-21 07:02:42+00:00,JhaSanjay,jdu nonpluss jdu vote cab parliament prashant kishor protest jdu speak caa npr nrc outsid parliament jdu want tie bjp delhi nitish babu clever half bihar fool,positive
2020-01-20 16:25:00+00:00,_kaif_qureshi,hater make famou pm wereject caa npr nrc cab nrc caa protest,positive
2020-01-20 14:19:09+00:00,_kaif_qureshi,democraci sale modi ji modiji modijinpr nrc pechupq pm wereject caa npr nrc cab nrc caa protest,neutral
2020-01-20 05:31:22+00:00,_kaif_qureshi,npr nrc two side coin caa amend concern npr creat ecosystem discrimin religion npr nrc wereject caa npr nrc cab nrc caa protest,negative
2020-01-19 15:15:07+00:00,ateeque66,solidar indian muslim request muslim non muslim believ human democraci humanrightcounsil uno indianmuslim indiandilithindu indianstud cab nrc caa npr jnu jamamiliahdehli protestshaheenbagh protestlakhnow asam sy,negative
2020-01-18 15:50:13+00:00,wasimmistry,paki hindu citizen come india got citizenship caa convert islam citizenship valid deport bck pak valid thn wht certif chaddi gang give deshbhkt ya goosphathi cab nrc,positive
2020-01-18 03:05:36+00:00,CrazySatire,question protest saheen bagh caa caasupport caa nrc caa nrc support caaprotest indiasupportcaa indiasupportscaa saheenbaghprotest saheenbagh cab bjp bjpdelhi,neutral
2020-01-18 02:55:54+00:00,CrazySatire,question think encroach saheen bagh caa caasupport caa nrc caa nrc support caaprotest indiasupportcaa indiasupportscaa saheenbaghprotest saheenbagh cab,neutral
2020-01-17 21:39:18+00:00,zidhq,anti caa protest silent violent notocaa notonrc caaprotest caa cab nrc saveindia boycottcaa indiarejectscaa indiadoesnotsupportcaa,negative
2020-01-17 21:34:35+00:00,CrazySatire,great achiev govern peopl indian flag hand caa cab caa nrc protest,positive
2020-01-17 04:47:37+00:00,asimtwitt,shahinbaghprotest caa cab nrc last one month pure gandhian way upris women india captur imagin world media except india fast spread everi state,positive
2020-01-16 15:02:46+00:00,RAJIBDA34019631,caa first biggest last problem india cab caa nrc npr,positive
2020-01-15 17:45:06+00:00,lordhorcrux_,youth india give shit caa cab caus busi play pubg caa cab caa nrcprotest pubg nrc caa protest caaexplain caaprotest,negative
2020-01-15 16:19:22+00:00,shafinrezad,peopl believ cow urin cure cancer educ microsoft ceo cab caa nrc protest caa india,negative
2020-01-15 02:39:52+00:00,6things_tweet,today headlin india continu activ resist nrc caa across state news cab citizenshipammendmentact cabprotest caaprotest caa,positive
2020-01-14 07:32:18+00:00,Imshujai,happi makarsankranti let us support caa nrc write wesupportcab kite thankyou happymakarsankranti wesupportcaa nrc cab,positive
2020-01-14 06:11:52+00:00,am1t_shahane,action would start caa nrc illeg immigr would run india cab pmmodi narendramodi pmoindia,negative
2020-01-13 17:36:53+00:00,agurlaganesh,got big doubt govt make decis favour nrc go treat orphan produc document caa nrc cab,positive
2020-01-13 09:44:34+00:00,bVidyashankar,sir modi dont want cab caa nrc want strictlaw protect girl sister frnd butyl gang rape pleas sir justicforwomenn justicforgirl,negative
2020-01-13 08:54:46+00:00,rohit_chahal,live indianew pm amp republicbharat pm caa cab nrc npr,positive
2020-01-13 07:01:45+00:00,jokeranons,peopl protest cab nrc remain jobless uneduc peopl uneduc peopl deserv job queri cab nrc comment post happi clear doubt nrc caa protest,negative
2020-01-12 23:01:21+00:00,CrazySatire,question govt someon refus show paper nrc caa cab cabprotest caaprotest caa nrc protest caasupport indiasupportcaa narendramodi ndtv tukdetukdegang bjp india chapaak rahulgandhi,positive
2020-01-12 17:57:22+00:00,YourElix,think anti caa guy dont cab caa caa nrcprotest caa caa nrc protest,negative
2020-01-12 17:07:45+00:00,SubirThe,support cab caa nrc,negative
2020-01-12 15:15:17+00:00,tagifyio,relat instagram tag jnu abvp india caa nrc jnuattack jnuviol delhi bjp cab amu congress rss joke witti bu,positive
2020-01-12 15:01:32+00:00,PTKR_10,v provid citizenship immedi person countri ever mayb religion someon want indian citizenship alreadi cab citizenshipamendmentact cabprotest caa nrc caa nrc npr protest,positive
2020-01-12 14:31:50+00:00,sanjukta,know day cab pass singl day gone protest part delhi rest india indian protest everi singl day stop suprem court declar unconstitut caa nrc protest,positive
2020-01-12 12:53:11+00:00,rohit_chahal,live news pm caa cab nrc npr,positive
2020-01-12 10:20:05+00:00,Akinsain,fact new india ab beta baap ka birth certif banaega well done newindia npr nrc caa cab saynotofakerashtrawad,positive
2020-01-12 08:29:31+00:00,shivamdevall,know go earth caa nrc cab india usa iran world earth,negative
2020-01-11 18:30:21+00:00,saratdp88,mani congress mp absent parliament cab tabl gandhi must answer nrc rahulgandhi indiaagainstcaa nrc caaprotest caa nrcprotest,negative
2020-01-11 17:26:00+00:00,0xWasif,hitler modi cruel leader world total control nation armi polic media judiciari system cab caa nrc indianarmi pakistanarmi,neutral
2020-01-11 16:54:58+00:00,aslinavjotsidhu,illegalimmigr prove basi harass us prove satisfact caa cab nrc npr,negative
2020-01-11 10:52:49+00:00,humvee,question mainstream minor muslim india de voic linguist cast amp secterian minor amongst voic gag subject covert cloak amp dagger atroc nrc caa cab,positive
2020-01-10 21:18:37+00:00,CrazySatire,final caa done caa cab caa nrc npr indiaagainstviol indiasupportscaa indiasupportcca deepikapadukon indianmuslim caa nrcprotest caa caa nrc support,positive
2020-01-10 18:35:39+00:00,ArmanGlass,aimim presid barrist asaduddin owaisi massiv protest ralli caa cab nrc eidgahmiralam tirangar chaloeidgahmiralam,positive
2020-01-10 17:53:02+00:00,seikhbabarali,anti caa protest silent violent notocaa notonrc caaprotest caa cab nrc saveindia indiadoesnotsupportcaa indiarejectscaa boycottcaa,negative
2020-01-09 23:48:51+00:00,HullurPmp,pass cab brought countri samudra manthan support caa nrc protest churn india see poison come form violenc arson vandal see lot hate toward hindutva jnuviol leftattacksjnu,positive
2020-01-09 16:18:48+00:00,dilshadISakhtar,reject caa nrc cab violat articl constitut guarante equal india state jain sit home minist kursi visualis india hindu rashtra ok tell india secular nrisagainstcaa nrc npr,positive
2020-01-09 12:44:38+00:00,Syed_M_Yazdani,today chat upsc train student opinion caa nrc protest start blame jnu violenc view cab congress introduc jnuviol vote bank caa nrc protest make pm,neutral
2020-01-09 12:13:48+00:00,Surendr56028878,ultim love cum inspir madhuri dixit gone wrong reportedli use cab lieu caa caa nrc npr let cab read caa caa nrc support use earlier numer tweet made public nation interest jai mahaka,positive
2020-01-09 07:34:36+00:00,Ikhtisar9,anti caa protest silent violent notocaa notonrc caaprotest caa cab nrc saveindia indiadoesnotsupportcaa indiarejectscaa boycottcaa,negative
2020-01-09 06:38:56+00:00,meeramohanty,odisha govern second thought npr earlier parti support caa cab said support nrc may object chang npr form sinc,negative
2020-01-09 05:29:24+00:00,KolkataMuslims,caa cab nrc pers claus give discretionari power patwari given level endem corrupt callous ineffici partisanship cultur work cultur plagu countri govt deptt bjpitcel,negative
2020-01-09 05:22:47+00:00,RamRajParty,real intent caa cab nrc bjp heart suddenli bleed minor abroad chose stay put selfish reason million stay india persecut pain,negative
2020-01-08 19:12:19+00:00,Ashraf_afridi10,bollywoodpseudo support caa nrc cab,negative
2020-01-08 16:38:43+00:00,profamit01,offici want ask u one thing u feel studi hard high post get order illiter dumb politician nrc caa cab,negative
2020-01-08 14:57:31+00:00,themreichonl,longer whether deserv caa cab nrc etc rather person power power corrupt worst form administr directli run doomsday know futur citizenshipamendmentact,negative
2020-01-08 13:10:18+00:00,gokulamtly,way number peopl join fray protest modi look like result spontan urg post cab caa nrc outpour major vote modi chose forc remain silent poll rig evm swap vent anger,neutral
2020-01-08 10:42:37+00:00,sauravgoel11,sure clueless make joke boycott bollywood boycott deepika padukon nrc caa cab jnuvoil,positive
2020-01-08 02:08:09+00:00,rajkashyapsingh,cabprotest nrc nrc caa protest seen peopl protest cab bandag forearm head confus gift doctor appli bandag jacket duppata god know first aid help proster deserv oscar,positive
2020-01-08 02:03:14+00:00,CrazySatire,iran us war divert attent anti caa protest caa cab caa nrc npr caaprotest indiasupportcaa indiasupportscca indiaagainstviol india deepikapadukon isupportcaa nrc,negative
2020-01-07 22:49:57+00:00,S_DasMe,went jnu met student say chhapaak go b biggest blockbust question till tweet anyth abt cab nrc caa amp jnu support nirbhaya got rap cheppromotionchhapaak,positive
2020-01-07 22:47:10+00:00,vipsriv,let unfollow show support cab nrc caa,positive
2020-01-07 21:05:39+00:00,indipoll,tweet isupportdeepika fail understand promot amp film concern genuin delay public stunt hai cab nrc caa watch tanhajitheunsungwarriror other watch chhapaak paisavasool,negative
2020-01-07 20:18:45+00:00,zaheeralam29,anti caa protest silent violent notocaa notonrc caaprotest caa cab nrc saveindia indiadoesnotsupportcaa indiarejectscaa boycottcaa,negative
2020-01-07 20:17:13+00:00,SagarNadayil,thought imagin nrc cab caa kinda bill implement us uk canada australia gulf countri far eastern countri countri would accommod peopl would situat india wonder,positive
2020-01-07 16:29:15+00:00,rahul_yadav28,eager watch chhapaak deepika padukon stand besid kanhaiya kumar rais aazaadi slogan better save buck azadi chhapaak caa nrc tukdetukdegang cab promot caasupport,negative
2020-01-07 16:28:38+00:00,khantanveer143,realli understand gover consid peopl opinion lakh peopl protest everi corner countri everi religion govern give strong thought nrc caa cab,negative
2020-01-07 14:58:34+00:00,aishwarya_d27,hi join even consid read citizenship amend act caasupport caa nrc support cab caa,positive
