Date,User,Tweet,sentiment
2023-04-17 07:55:07+00:00,swapneelfx,eknathshind devendrafadnavi narendramodi guy nation one tax mathadi vishwaroop build vashi charg lakh per vehicl unload materi e invoic valu gundagardi go stop,neutral
2023-04-17 07:36:35+00:00,Saurabh45700302,rna viva mira road promis world famili took away suprem court need act ensur justic innoc peopl supremecourtjusticeforrnabuy maharera timesofindia ndtvexclus officeofut narendramodi cmomaharashtra,negative
2023-04-17 06:26:32+00:00,GRajivTOI,vandebharatexpress conduct trial run thiruvananthapuram kannur prime minist narendramodi launch train april,negative
2023-04-17 06:21:30+00:00,Architfy,day tweet everyday until meet pm narendramodi india,positive
2023-04-17 06:18:25+00:00,uncannyclaw,brahmastra updat behanastra star akshay kumar studentoftheyearastra star chunki pandey yogaastra star narendramodi viratkohli,neutral
2023-04-17 05:15:38+00:00,_Nsquare,polit religion countri welfar peopl money make busi matter whoever rule countri system work polit satyapalmalik narendramodi,negative
2023-04-17 04:53:14+00:00,123sunilsingh,bbc news say mafia gun instead say ex mp shot indian report soutik biswa vika pandey report news yellow journal simpli expect anuragthakur narendramodi bbc anandranganathan jsaideepak,neutral
2023-04-17 04:48:13+00:00,mitrapali844,becom next prime minist india next gener elect primeminist pmmodi narendramodi rahulgandhi arvindkejriw mamatabanerje generalelect opinionpol exitpol loksabhaelect,positive
2023-04-17 03:53:37+00:00,jonynawesheriya,gener shankar roychowdhuri pull punch pulwama attack pulwamaattack pulwamaterrorattack pulwama generalshankarroychowdhuri indianarmi pakistan narendramodi,neutral
2023-04-17 03:52:58+00:00,kay_karti,sir get scholarship pleas someth student help bjp uttarpradesh educ narendramodi yogiadityanath,negative
2023-04-17 03:27:13+00:00,JatinGosalia3,one one contest narendramodi opposit benefici wil b narendramodi biggest looser b rahul gandhi someon think narendramodi help opposit unit live foolsparadis,positive
2023-04-17 02:48:24+00:00,MSWalia11,pmoindia narendramodi rashtrapatibhvn dgcaindia jm scindia pib moca incid emerg land alarm strict rule submit thorough airplan check report tacr dgca takeoff plane technic dept privat carrier induct,neutral
2023-04-17 02:01:24+00:00,Rahul0777Kumar,pm narendramodi could pleas reveal name contribut bjp via electoralbond black money promis bring back order ed cbi probe bjp leader bjp fail nation pulwamaattack,negative
2023-04-17 01:35:49+00:00,justankitjha,go arvindkejriw atiqueahmeddead breakingnew yogiadityanath narendramodi uppolic ankitjha justankitjha,negative
2023-04-16 23:53:23+00:00,followshashank1,pm modi scare arvind ji popular rahul ji truth nitish ji honestli uddhav ji noth mamata ji govern sharad ji polit etc etc still join togeth defeat one power arvindkejariw narendramodi rahulgandhi,negative
2023-04-16 17:59:48+00:00,PrasantaSh93764,narendramodi karnatakaelect pmmodi sir think unit india forgot think karnataka get difficulti speak hindi karnataka sir believ one nation one languag pleas look upon matter,positive
2023-04-16 17:56:55+00:00,peter_shimpson,modi jii need drop everyth share skincar routin narendramodi,negative
2023-04-16 17:35:22+00:00,mandalia_piyush,helow thank indianrailway rpf travel mumbai surat one passeng missbehav complain get immedi respons railway also help travel secur rpf need thanx lot narendramodi,positive
2023-04-16 16:37:34+00:00,SandipGhose,differ believ till end bjp narendramodi oust know come back resound major prepar scuttl elector process rais doubt even happen,negative
2023-04-16 16:12:48+00:00,ChauhanSwaraaj,joebiden govt virtual admit narendramodi modi bother mercenarymedia,negative
2023-04-16 16:02:55+00:00,IAMCOMAF,corona case increas day day humbl request nta postponeneet neetug narendramodi nta pmmodi presidentindia educ,positive
2023-04-16 14:11:28+00:00,kowshikmp,good see saffron karnataka congress atleast retir peopl right ideolog sudhi leo narendramodi amitshah blsanthosh bjpyebharavas bjpkarnataka,positive
2023-04-16 13:52:42+00:00,SameerJangra7,wish could pay watch ipl year well mobil least suffer watch repeat sens ad drink ghutka gambl app shame hmm mivskkr iplonjiocinema ipl ipl jiocenema indianpremierleagu narendramodi,negative
2023-04-16 12:19:09+00:00,mikhil_bhat,meet ji pmoindia narendramodi,positive
2023-04-16 11:12:10+00:00,rameshv88679731,politician must learn narendramodi ji run clean corrupt less govern,negative
2023-04-16 11:02:35+00:00,GBSnews24,union govern decid prepar standard oper procedur sop safeti amp secur journalist sourc say ministri home affair prepar sop leadership prime minist narendramodi guidanc home minist amitshah,positive
2023-04-16 09:36:32+00:00,dailytrendinn,owaisi vs yogi support atiqueahm atiqueahmeddead encount prayagraj yogiadityanath modi breakingnew narendramodi pulwamaattack,positive
2023-04-16 08:49:54+00:00,RaviSha07497278,want primari teacher amitshah yogiadityanath akhileshyadav narendramodi want prt vaccanc,positive
2023-04-16 08:48:21+00:00,naresh34685801,vandebharat narendramodi bangalorec bangalor rajasthan start sir vandebharat express railway,neutral
2023-04-16 08:47:49+00:00,sudeeptadash1,ashwinivaishnaw pmodel narendramodi railmantri wait coal late find train though time detain station mid way give prioriti coal rake process passeng travel train run long rout face inconveni,positive
2023-04-16 08:41:31+00:00,BSathis30408660,know whose idea drop senior bjp bjp win karnatakaelect ensur defeat rebel detector narendramodi amitshah yogiadityanath devendrafadnavi amp smratiirani roam karnataka gt day,negative
2023-04-16 08:31:41+00:00,airnewsalerts,union govern decid prepar standard oper procedur sop safeti amp secur journalist sourc say ministri home affair prepar sop leadership prime minist narendramodi guidanc home minist amitshah,positive
2023-04-16 07:48:53+00:00,gupteajay1,bad servic airindia ratan tata request interven pasang stuck sharja airport air india offic narendramodi,positive
2023-04-16 07:48:07+00:00,TRVPrasaad,narendramodi divid karanthapar ravishkumar satyap malik harvest savag,positive
2023-04-16 06:25:35+00:00,UnmeshPatilBjp,indian railway yr realli gloriou journey salut largest transport network indianrailway narendramodi bjp ind ashwinivaishnaw raosaheboffic railwayst,neutral
2023-04-16 06:17:53+00:00,tejvirAgra,legendari hypocrisi zelenski biden ukrain buy russian oil exchang ukrainian blood pmoindia narendramodi hypocrisi usa europ ukrain curs india nation russian oil ukrain buy shame,negative
2023-04-16 05:24:36+00:00,ShreyaLokesha,ics cbse state syllabu syllabu us action taken yet one india one educ pleas take consider jai hind educ narendramodi india chang,positive
2023-04-16 05:00:41+00:00,csk565665,yogi akhilesh best encount uppolic yogigovern akhileshyadav samajwadiparti bjp yogikanayaup atiqahm polic india uttarpradesh narendramodi rahulgandhi,positive
2023-04-16 04:17:54+00:00,AnathpindikaS,surpris satyapalmalik interview karanthapar soon ban critic india darl amp pradhansevak narendramodi pulwamaattack crpf,positive
2023-04-16 04:17:30+00:00,pawan269,india enter door revolut india prayagraj yogiadityanath narendramodi uttarpradesh,positive
2023-04-16 04:01:37+00:00,A8Rosario,govern hospit peopl avoid go reason mani today visit hindusamrat bala saheb thakar hospit dr opd rude miss treat peopl like forc work even elderli peopl improv healt bmc primeminist narendramodi,negative
2023-04-16 03:56:53+00:00,hershyy,offici point yogiadityanath popular narendramodi among core base atiqueahmeddead,positive
2023-04-16 03:51:17+00:00,tarun_ts25,requir bbcdocumentari hindenburgreport satyap malik expos narendramodi adaniscam demonet peopl die polic custodi godimedia hell lot thing,negative
2023-04-16 03:51:15+00:00,AnathpindikaS,bombshel interview wonder enforcementdirector incometax cbi also pursu satyapalmalik bbc modiquest india pulwamaattack narendramodi,positive
2023-04-15 23:40:58+00:00,mohdadnan722,celebr murder atik ahm crimin celebr murder atik ahm muslim hindu cm atiqahm atiqueahmeddead encount narendramodi satyap malik encount,positive
2023-04-15 22:19:57+00:00,Shailen46639465,nftcommuntiy narendramodi ateekahmad anoth side indian startup india profit unicorn start up accord market research platform tracxn countri hous unicorn startup data publicli avail,positive
2023-04-15 22:17:55+00:00,Reemz011,postponeneetug narendramodi pleas postpon neet ug last year conduct august year th may get month less highli stress,positive
2023-04-15 20:50:19+00:00,Debraj84891661,indian footpath often poor condit caus inconveni safeti hazard pedestrian improv footpath govern priorit mainten repair damag area ensur access peopl disabl nitingadkari narendramodi,neutral
2023-04-15 18:44:15+00:00,dibyeshanand,satyapalmallik senior bjp amp governor sever state includ jammu amp kashmir give interview amp claim narendramodi ill inform comfort corrupt pocket adani amp user tragedi elect reaction indian media,positive
2023-04-15 18:33:02+00:00,Surabhi12304382,narendramodi dear honor prime ministerji great fabul work done countri line develop program pleas take time implement polici chang toward savesoil movement dhanyavaadji,negative
2023-04-15 18:25:59+00:00,Sajid8340,everyth plan govern murder atiq ahm way murder wrong govern want show hindu muslim want make hindurashtra possibl cost narendramodi,positive
2023-04-15 18:10:59+00:00,sreeshofficial,open fire public narendramodi new india india becom taliban kill presenc heavi secur polic take place shame uttarpradesh yogiadityanath butcher shame atiqahmad asadahmad,positive
2023-04-15 18:03:33+00:00,NoLeft_NoRight,respect satyapalmalik ji lot claim interview question receiv fax mehbobba mufti govt format news pm narendramodi call dhabba statement result lose credibl,neutral
2023-04-15 17:43:49+00:00,Ayush1122008,death atiqueahm also reveal insecur societi uppolic narendramodi,negative
2023-04-15 17:29:56+00:00,utkarshjain05,yogi adityanath govern one best govern uppolic yogikanayaup yogigovern bjp narendramodi amitshah,positive
2023-04-15 17:05:03+00:00,AmarjyotiBorah1,hate modi narendramodi much want mock abus whatev pleas bring state assam languag peopl cultur bihu struggl issu etc,negative
2023-04-15 16:17:58+00:00,SanjDeep7,congress parti held pressconfer pc today parti headquart newdelhi former jammuandkashmir governor satyapalmalik claim spoke prime minist narendramodi februari pulwamaattack crpf personnel,positive
2023-04-15 15:20:10+00:00,sirajnoorani,crimin court ahmedabad summon delhi cm arvindkejriw aap leader sanjay singh gujarat univers crimin defam case regard press confer issu prime minist narendramodi degre,neutral
2023-04-15 14:37:45+00:00,TOIAhmedabad,crimin court ahmedabad summon delhi cm arvindkejriw aap leader sanjay singh gujarat univers crimin defam case regard press confer issu prime minist narendramodi degre,neutral
2023-04-15 14:08:42+00:00,samwham6,satyapalmalik say narendramodi pm ill inform karanthapar air thewir would shake foundat bjp govt desper lutyen cabal,negative
2023-04-15 12:44:38+00:00,ZenralBazwa,indian rupe becom th intern currenc dollar pound amp euro accept currenc exchang counter across airport global anoth lakh account thank narendramodi,positive
2023-04-15 12:02:02+00:00,RidaAgha10,palwamaattack expos former governor jammu kashmir satya pal malik narendramodi awar attack butt let soldier die defam pakistan,negative
2023-04-15 11:52:23+00:00,ZenralBazwa,tri chai wala fail rafael deal fail chaukidaar chor hai fail bbc adaani amp pulwama result fail ayega narendramodi hi,negative
2023-04-15 11:50:07+00:00,Mr_Vikramswami,dear rahul ji congress must make robust system india chokidar dare bgecom chor word take refer speech otherwis also que modi narendramodi rahulgandhi congress bjp,negative
2023-04-15 11:25:20+00:00,ImSayooj,care select statement yesterday satyapalmalik interview spoke highli narendramodi chose polit word amitshah someth cook within bjp rss view pl,neutral
2023-04-15 10:54:43+00:00,JatinGosalia3,satyap malik say pm call dhaba lie leg narendramodi call dhaba dhaba open call satyap malik,neutral
2023-04-15 10:39:43+00:00,JatinGosalia3,satyap malik liar say narendramodi call dhaba think karanthapar satyap malik drink interview,negative
2023-04-15 09:47:36+00:00,India_CommonMan,mark word thing go happen jan feb finish narendramodi era evid collect third parti cant name third parti els investig affect,negative
2023-04-15 09:44:11+00:00,Raftar0021,media hous amp journalist maintain complet silenc former j amp k governor satyap malik alleg pm narendra modi peopl must understand godimedia channel trust anymor godimedia satyap malik narendramodi,negative
2023-04-15 09:25:06+00:00,RTs_Universe,satyapalmalik statement true narendramodi resign immedi effect quot samueljohnson fake patriot last refug scoundrel true patriot one whose rule passion love countri,positive
2023-04-15 09:10:46+00:00,Architfy,day tweet everyday until meet pm narendramodi india,positive
2023-04-15 08:19:28+00:00,rvasisht,fundament lesson market sell product client buy focu competit learn strategi amp replan need find amus entir polit opposit india focus narendramodi zero,negative
2023-04-15 07:13:39+00:00,Manishbalani11,per arvind kejriw honest human live planet beyond law govern worship like god kattar imandaar arvindkejriw cbisummonsarvindkejriw aap kejriw delhi aap bjp modi narendramodi,positive
2023-04-15 07:11:16+00:00,PriyaankDutt,kejriw say judg anti nation must book contempt court narendramodi amitshah,neutral
2023-04-15 07:01:34+00:00,13mTech,deserv comput listen signific computermanagementservic blastr arvindkejriw brahmin narendramodi corruptpradhanmantri blast,negative
2023-04-15 06:42:06+00:00,followshashank1,low ais desh kuch bhi keh dega sahi baat hai sir told list corrupt peopl form gov send jail peopl fall arvindkejariw btw apk pass cr aay kaha se jo apn narendramodi ko die,neutral
2023-04-15 06:31:14+00:00,ChauhanSwaraaj,hindutva bjp amp narendramodi rescu innoc muslim pakistan present crisi amp suffer,positive
2023-04-15 06:26:21+00:00,PeaceMeer,pulwamaattack pearlharbour india tweet satyapalmalik rss rammadhav narendramodi rajnathsingh ajitdov crpf,positive
2023-04-15 06:18:30+00:00,pioneerbbsr,narendramodi pranam sir ji pleas releas bangalor mahadevpura seat incumb mla aravinda limbavali ji deni big loss parti work last yr alway big grass root support baki aap samjhdar ho,positive
2023-04-15 06:03:14+00:00,AnandJa86430630,assam creat world record one largest gather tradit danc perform amp one largest music perform one gather sarusajai stadium beauti india assam thank assam assames modigovt narendramodi,positive
2023-04-15 05:50:39+00:00,raja2kb,onlin concess senior citizen railway start railway railwaymin narendramodi aswinivaishnav pmoindia,neutral
2023-04-15 05:44:05+00:00,Pravir9,see satpalmalik interview word narendramodi spoken far crystal clear lie subterfug fabric,positive
2023-04-15 05:43:36+00:00,rj3455,appoint chair pm get immun face charg n law credenti narendramodi must investig peopl feel damag nation interest compromis nation secur opposit must answer karan thapar,neutral
2023-04-15 05:28:52+00:00,vickymehta152,still pothol uneven road whole india stay mumbai n experi lot troubl due pay enough tax toll anyon debat get conclus topic narendramodi,negative
2023-04-15 04:12:44+00:00,theramanpandit,taken last governor j amp k state former gov satyapalmalik admit publicli mani said privat pulwama perhap worst shock secur laps independ india sent brave crpf soldier death narendramodi,negative
2023-04-15 03:51:58+00:00,RebaK35710421,choos idol care idol yogiadityanath narendramodi peopl work hard nation care damn critic right path bjp ind bjp modihaitomumkinhai,positive
2023-04-15 03:19:48+00:00,insomniacshanky,bjp lose state elect local factor unpopular cm inact mla bad ticket distribut corrupt offic bjp win elect modi modi modi modi modi narendramodi karnatakaelect,positive
2023-04-15 03:01:07+00:00,prakhar9,voter shrewd enough see allianc conveni ppl divers view often conflict interest come togeth evict guy overwhelmingli vote twice perfectli put bjp ind narendramodi,neutral
2023-04-14 20:28:17+00:00,ShadabSheam,encount name religion uttarpradesh bjp narendramodi,positive
2023-04-14 19:10:47+00:00,janil_jain,lok sabha elect near get surpris godi media start talk modi plan get back pakistan occupi kashmir pok use everi mean retain power pulwama pulwamaattack narendramodi bjp congress,negative
2023-04-14 18:01:53+00:00,MaheshBeva58113,stand dayasagar patil bjpticket locat indi matakshetra heartli request check jpnadda amitshah narendramodi arunsingh karnataka bjp indi vidhan sabha,neutral
2023-04-14 17:54:25+00:00,ipranaym,consid mass biggest nightmar narendramodi karanthapar back yet anoth explos interview interview satyapalmalik tore apart modi pr sugarco imag amp uncurtain realli govt intel failur pulwama,negative
2023-04-14 16:44:36+00:00,Hurdittyakumar4,today hastag trend kiaraadvani thalapathyvijay dhanush bollywood samantharuthprabhu raghavalawr sarathkumar tamilnewyear tamilnewyear narendramodi dishapatani marutisuzukifronx shaakuntalam,negative
2023-04-14 14:54:59+00:00,FutureEquals,cbi ed dare summon narendramodi amp gautamadani adaniscam pmcaresfund demonetis bharat looter stay safe amp guard govt amp agenc wherea peopl good pay price get arrest newindia godiswatch,negative
2023-04-14 14:29:13+00:00,ashrosarioingo1,ex goa governor satyap malik marin roast narendramodi,positive
2023-04-14 13:42:45+00:00,TOIGuwahati,presenc pm narendramodi assam cm himantabiswasarma receiv certif guin world record team record make feat largest bihu danc largest dhol drum ensembl bihu guwahati,positive
2023-04-14 13:12:21+00:00,Souravhazarik20,listen pm modi speech sarusajai stadium guwahati assam realis peopl pm recit palpit everi young heart nation opposit beat assam narendramodi guinnessworldrecord,negative
2023-04-14 13:08:48+00:00,AmarjyotiBorah1,narendramodi could good rewrit speech seem word twist basic old wine new bottl,positive
2023-04-14 13:03:43+00:00,TOIGuwahati,today assam northeast given gift aiim guwahati three new medic colleg today sever project relat rail connect northeast also start pm narendramodi guwahati,positive
2023-04-14 11:43:43+00:00,PRIADARSHAN3,vvip cultur peak enter doctor cabin room sir ganga ram hospit turn vvip delhi polic came amp wait half hour thank dr sachin kathuria arvindkejriw narendramodi indiatoday,positive
2023-04-14 10:05:49+00:00,TOIGuwahati,law written easi languag comprehens ordinari peopl say pm narendramodi guwahati assam,negative
2023-04-14 10:02:22+00:00,Manishjha0207,dear sir travel train pnr babi put someth insid nose year old pleas provid assist pmoindia narendramodi ashwinivaishnaw railway,negative
2023-04-14 09:58:15+00:00,indianews_hr,guwahati high court complet year time countri also complet year independ uniqu hc jurisdict hc control state apart assam prime minist narendra modi narendramodi guwahati assam,positive
2023-04-14 09:55:38+00:00,TOIGuwahati,gauhati hc complet year time countri also complet year independ uniqu hc jurisdict hc control state apart assam pm narendramodi platinum jubile celebr high court,positive
2023-04-14 09:53:15+00:00,TOIGuwahati,prime minist narendramodi launch assam cop mobil base applic polic offic assam,neutral
2023-04-14 08:55:42+00:00,yoursamitjha,atiqueahm son encount think shut court fool understand differ justic encount vika dubey seen still democraci think big yogiadityanath narendramodi atiqahm,negative
2023-04-14 08:38:10+00:00,GokulRamK3,dmkfile await real life film year omg would entertain see film year narendramodi alreadi warn april th big start new begin tamil nadu annamalai start,negative
2023-04-14 08:32:21+00:00,arunpusala77,day student get seat job base potenti rather cast day everi indian celebr th april festiv rgvzoomin ramgopalvarma ktr narendramodi drbrambedkar kcr,positive
2023-04-14 08:25:58+00:00,TheFederal_News,peopl becom upset whenev discuss improv made nation past nine year feel receiv credit growth previou govern congress credit hungri one narendramodi,positive
2023-04-14 08:23:32+00:00,jankibaat1,break prime minist narendra modi whenev say tremend growth northeast last year peopl get disturb get credit narendramodi northeastindia,negative
2023-04-14 08:07:01+00:00,Ruttambhara,narendramodi threat indian economi per data publish govern massiv declin export march huge spike trade deficit billion net trade deficit year previou year billion,neutral
2023-04-14 06:47:26+00:00,SundayGuardian,breakingnew prime minist narendra modi dedic india institut medic scienc guwahati nation narendramodi,neutral
2023-04-14 06:39:57+00:00,123sunilsingh,railway food improv even rajdhani suggest competit train initi better food ashwinivaishnaw narendramodi amitshah,positive
2023-04-14 05:48:34+00:00,maru_pankaj,bjp india amp narendramodi polit develop amp welfar peopl amp dynast religion base disgruntl member get elect ticket play cast base victim card amp cri public,positive
2023-04-14 05:46:22+00:00,shandilya81,vehicl book twice chalan apr speed km per hour two differ locat maharastra trafic polic pleas investig matter stop intens penalti cop public nitingadkari transportminist narendramodi pmoindia,neutral
2023-04-14 05:42:21+00:00,KewalMehta16,adaniscam dash dirt overnight media channel talk anymor kyun sahab paisa transfer hogaya full black kaali peti pmo offic kyun paisa mil gaya modi narendramodi bjp adani adanigroup,neutral
2023-04-14 05:38:01+00:00,Architfy,day tweet everyday until meet pm narendramodi india,positive
2023-04-14 05:36:14+00:00,shandilya81,vehicl speed limit equal lmv highway irrespect engin capac safeti tax differ speed limit differ differ vehicl engin capac safeti norm nitingadkari narendramodi,neutral
2023-04-14 05:26:18+00:00,SundayGuardian,breakingnew presid murmu pm modi leader pay floral tribut dr brambedkar birth anniversari narendramodi dropadimurmu,positive
2023-04-14 04:54:23+00:00,Shashank260190,nirmalasitharaman incometaxdepart pmoindia upgovern yogiadityanath narendramodi varanasi gorakh dhandha medic field patholog center clinic accept digit payment amp forc public give cash gst bill provid,negative
2023-04-14 04:11:31+00:00,ksvijayabaskar,person launch polit number time world polit idea launch number time world indian opposit uniti india narendramodi polit elect opposit,neutral
2023-04-14 03:55:56+00:00,Harmindarboxoff,srk stand elect narendramodi almost sure win,negative
2023-04-14 03:44:34+00:00,SOWHAT0986,someon celebr lakh jhansi today hope get addit reward member famili yogiadityanath narendramodi uppolic akhileshyadav,positive
2023-04-14 03:07:24+00:00,SLuharuwalla,bjp india narendramodi orop hon ble supremecourtofindia allow governmentofindia pay instal feb know governmentofindia thousand crore contrari governmentofindia assur us becom trilliondollareconomi,positive
2023-04-14 01:56:22+00:00,officeagrawalkn,narendramodi never saw repeat dress certainli cost tax money suffer cruel blood suck suck incom tax gst enjoy,negative
2023-04-14 01:47:45+00:00,Shree2823,govt take action fraud chines compani loot poor indian money launder china narendramodi ktr amitshah india indianpolic firstpost ndtv fraudchina jaibhim hyderabad,neutral
2023-04-13 20:34:21+00:00,yuvnique,opposit india gear upcom gener elect highli nitishkumar spotlight meet like mind parti nitish kumar vs narendramodi,positive
2023-04-13 17:26:37+00:00,mann_rattan,indian prime minist narendramodi hide b degre hound anybodi want see fake degre first place indian born norwegian support aamaadmiparti campaign show degre like anybodi con,positive
2023-04-13 15:45:56+00:00,parulsabherwal,pm narendramodi hold telephon convers pm rishi sunak pm rais issu secur indian diplomat establish uk call strong action anti india element indiauk,neutral
2023-04-13 15:45:41+00:00,timesofindia,prime minist narendramodi hold telephon convers uk prime minist rishisunak leader review progress number bilater issu particularli trade econom sector pm modi rais issu secur indian diplomat establish,neutral
2023-04-13 15:10:13+00:00,imLalitJayswal,gulli nukkad ke neta apni degre dikhakar pm se degre puch rahe hain year degre defin life someon calib aap hatao punjab khalistan ban ne se bachao aap kejriw congress bjp india narendramodi pmmodi,negative
2023-04-13 14:56:00+00:00,JatinGosalia3,process encount statepolici start gujaratfirst sohrabuddin ishratjahan encount lead amitshah jail narendramodi power peopl r happi gangster terrorist r encount,positive
2023-04-13 14:40:29+00:00,KalyanMbappe,futur india safe hand narendra modi ji till yogi adityanath ji anoth decad singl countri stop india progress leader countri narendramodi yogiadityanath pmoindia,negative
2023-04-13 14:31:07+00:00,PRITAMMANDAL99,truli respect indianarmi today saw behaviour duti indianarmi offic slap without reason amp gave threat said send van indianarmi home dear narendramodi ji armi countri danger,positive
2023-04-13 14:14:19+00:00,amitkum39102711,narendramodi pmoindia dharmendrapradhan school children die without water children get drink water two day kendriya vidyalaya kankarbagh patna branch sir pleas give instruct repair system school,negative
2023-04-13 10:43:59+00:00,SocioPoliticalW,discuss market today come peopl abl discuss silli thing total ridicul inbi market gossip discuss unthink thing today discuss narendramodi plan assassin rahulgandhi take jail due adani,negative
2023-04-13 10:38:14+00:00,RealityCheckIN0,nation news tiger snub world popular prime minist govern take strict action tiger respect world popular prime minist narendramodi,neutral
2023-04-13 09:10:09+00:00,Jayyluhar7,chanc today peopl choos narendramodi yogiadityanath pm post know win jaishreeram,neutral
2023-04-13 08:59:45+00:00,RevatiSonkawde,bloodi good bleed cramp vomit weak bodi pain period say work day w l work keep energi surviv home also list approv work home day period healthcar pmmodi narendramodi workfromhom,positive
2023-04-13 08:54:28+00:00,RevatiSonkawde,women vomit period medic put sleep say work day work keep energi surviv home also list approv work home day period pmmodi narendramodi draupadimurmu,negative
2023-04-13 08:25:50+00:00,bhupendran3499,ssc cgl jan pmoindia narendramodi humbl request ssc,neutral
2023-04-13 08:21:13+00:00,Supriya64340459,mani candid born august may lose final opportun appear exam ssc histor consid januari cut date year chang ssc cgl age reckon jan narendramodi,negative
2023-04-13 07:37:12+00:00,ManishR15988500,narendramodi railminindia rojgarmela drmpune thankyou sir give chanc work central railway pune grate,negative
2023-04-13 07:07:17+00:00,Manchester432,ssc cgl jan ssc cgl jan ssc cgl jan narendramodi age recognit,positive
2023-04-13 07:04:49+00:00,paulsayan442,ssc pleas acknowledg widespread demand updat age reckon date jan ssc cgl exam take appropri action ssc cgl jan narendramodi,negative
2023-04-13 06:34:02+00:00,galattadotcom,newsupd pm narendra modi schedul visit assam occas state spring festiv rongali bihu dedic rs crore develop project northeastern state narendramodi assam galattanew,neutral
2023-04-13 06:28:36+00:00,jankibaat1,break prime minist narendra modi attend rozgar mela youth got govt job variou depart central govt congratul narendramodi rozgarmela,negative
2023-04-13 06:26:06+00:00,jankibaat1,break prime minist narendra modi till airport india airport lot employ opportun open narendramodi rozgarmela,positive
2023-04-13 06:25:03+00:00,jankibaat1,break pm modi virtual attend rashtriya rozgar mela everi infrastructur gener project employ lot peopl port sector develop health sector also becom lead exampl narendramodi rozgarmela,positive
2023-04-13 06:17:56+00:00,riotsjain,challeng convict rahulgandhi told suratcourt speech defamatori unless drawn context crl defamt case basic inflict upon dare vocifer critic pm narendramodi,negative
2023-04-13 05:59:54+00:00,saianuragdas,call idea india accord rahul gandhi follow muslim appeas secular hand talk respect right hindu hindutva elect narendramodi bjpkarnataka,positive
2023-04-13 05:55:31+00:00,Kepler__22,type india build capitalist narendramodi kejriw holist india narendra modi india top rich popul accumul wealth power live like slave free food,positive
2023-04-13 05:48:32+00:00,AdhirIndu50738,honour prime minist sri narendra damodar modi pleas request advis three mantra man ki baat programm energ indian youth prosper speedi countri ph narendramodi,negative
2023-04-13 05:48:11+00:00,Shivani23034,ssc kindli consid chang age reckon date jan ssc cgl exam ssc cgl age reckon jan narendramodi pmoindia doptgoi,negative
2023-04-13 05:40:07+00:00,khanzarsutra,new india youth engag new age technolog increasingli involv drone manufactur becom drone pilot pm narendramodi rozgarmela,neutral
