Date,User,Tweet,sentiment
2023-04-17 17:57:37+00:00,gistgrab01,young stress love chase dream peopl like comment retweet feel gistgrab atiqueahm loveisblind starship blackpinkatcoachella welcometodojaejung,positive
2023-04-17 17:54:14+00:00,ajaysahdev,fell remind twin tower atiqueahm,positive
2023-04-17 17:50:51+00:00,Hansdih1,lovelesh tiwari activist test atiq ahm secur atiqueahm,neutral
2023-04-17 17:48:43+00:00,ritikaasinghx,atiqueahm case extort murder kidnap sinc convict decad cop fear first kill age made crime seem like sort fashion said live gun die gun,positive
2023-04-17 17:47:57+00:00,BabuHunter3,everyth temporari haarcb still perman cskvsrcb chokli atiqueahm blackpinkatcoachella loveisblind aespa myworld,negative
2023-04-17 17:45:35+00:00,PayneJacksonv,dtmxf still discount zone time short start cover q releas less day reach record number x trade like dm v muln stocktowatch ev blackpink ai atiqueahm otcqb telehealth,negative
2023-04-17 17:40:03+00:00,SaintyDavid256,brief excus ex use dump let hear heartbroken loveisblind blackpinkatcoachella atiqueahm kampalapotholeexhibit,negative
2023-04-17 17:38:48+00:00,LobsterLytical,hey gon na watch stream tonight smallstreamersconnect atiqueahm blackpinkatcoachella loveisblind affiliateprogram twitchstream,positive
2023-04-17 17:38:30+00:00,FreemanDunhill,elon musk said see path billion valuat twitter much think twitter worth atiqueahm loveisblindreunion loveisblind lisachellaisher loveisblind starship daterush blackpink aespa,positive
2023-04-17 17:37:33+00:00,worldbest775,life like shoe u drink cow earth carrot atiqueahm daterush welcometodojaejung planeb soweto tyson kucoin,negative
2023-04-17 17:34:52+00:00,pugalventhan_91,mudi team sathyapalmalik expos us badli shall yugi worri give headlin cover alleg atiqueahm gunshot uttarpradesh pulwamaattack pulwama ka sach justic jawan justicecrpf crpf,neutral
2023-04-17 17:32:50+00:00,arsiwalamurtuza,atiqueahm bloodi goonda amp murder amp peopl r glorifi goonda less goonda atiqapologist,negative
2023-04-17 17:31:02+00:00,joewrosner,stay humbl amp alway strive learn humbleattitud lifelonglearn atiqueahm justkeepreach jkr jkrnation,positive
2023-04-17 17:27:44+00:00,DeepJai18494015,use say terrorist religion call atiqu ahm muslim man hypocrisi atiqueahm,negative
2023-04-17 17:27:33+00:00,YUNHI_02,unconfirm news come ali ahm atiqueahm,positive
2023-04-17 17:26:57+00:00,worldbest775,may u attract someon make promis keep daterush aespa myworld atiqueahm nanci nava kwame,positive
2023-04-17 17:26:24+00:00,kalkiavatar2026,appli job pvt compani specif form fill state rel work compani done avoid integr issu happen polit atiqueahm break news electioncommiss,neutral
2023-04-17 17:25:30+00:00,BiasedPakistani,ik badli expos seem maryamnawaz viewership twitter imrankhan mean pmln popular elect supremecourt electioncommiss pdm alizaidi pdm chatgpt googl atiqueahm pakvnz babarazam,positive
2023-04-17 17:25:25+00:00,sadtwords,goodby hurt past follow atiqueahm loveisblind blackpinkatcoachella welcometodojaejung,negative
2023-04-17 17:24:38+00:00,ForexG7UK,today offer want week invest today amp receiv friday st even payment payout batch invest g invest forex money bitcoin atiqueahm bitcoin xauusd,positive
2023-04-17 17:24:34+00:00,ntfhunterz,cryptocurr revolutionari financi innov democrat wealth specul bubbl harm economi widen inequ cryptocurrencydeb blockchainrevolutionorbubbleburst crypto bitcoinnew btc debat atiqueahm,neutral
2023-04-17 17:17:11+00:00,worldbest775,want happi abl afford life want thing unah dy concern atiqueahm loveisblindreunion loveisblind igala dian xolani,positive
2023-04-17 17:14:11+00:00,JustReuben1,bodi camera personnel could great start south african think atiqueahm loveisblindreunion loveisblind lisachellaisher loveisblind starship aespa myworld welcometodojaejung bmw music car,positive
2023-04-17 17:10:10+00:00,abi1abid,pakistan becom countri world constitut complet abolish unfortun govt celebr big victori abolish constitut loveisblind atiqueahm lisachellaisher starship daterush aespa myworld,positive
2023-04-17 17:10:05+00:00,Denise199146,deputi governor bank england mark cunliff voic support central bank work digit currenc btc daterush loveisblindreunion loveisblind sudan coachella atiqueahm aespa myworld lisachellaisher nfomun welcometodojaejung jhop,neutral
2023-04-17 17:09:43+00:00,sajithmarakkar,muslim kill bjp politician crimin shout allahu akbar would bjp godi media reaction shooter brand hindutwa terrorist hindutwa terror accept countri atiqueahm upencount,negative
2023-04-17 17:08:49+00:00,Lee_keebum1,got death row grape hoe turn aespa myworld atiqueahm daterush lisachellaisher loveisblind loveisblind starship coachella,neutral
2023-04-17 17:05:49+00:00,chemnitr,buy right biopic atiq anurag k ramgop v prakash jha atiqueahm,negative
2023-04-17 17:03:23+00:00,rohansingh1118,target safe chinnaswami ipl cskvsrcb atiqueahm,neutral
2023-04-17 17:02:46+00:00,__Meraki_____,tire went work shop clock atiqueahm,negative
2023-04-17 17:02:11+00:00,FreemanDunhill,elon musk side atiqueahm loveisblindreunion loveisblind lisachellaisher loveisblind starship,positive
2023-04-17 17:00:22+00:00,iamr_oland,wonder adult laugh everi joke crack wonder laugh everi joke brotherhood kunl remi hakimi muslim muslim david hundeyin battl atiqueahm aespa myworld vike perjuri,positive
2023-04-17 16:59:56+00:00,boychuckdenis,go homework hope get back million view atiqueahm aespa myworld loveisblind ohmpawat ethereum blackpink blackpinkatcoachella loveisblindreunion,negative
2023-04-17 16:59:52+00:00,STiknayat,india celebr death democraci atiqueahm prayagraj,positive
2023-04-17 16:58:50+00:00,jataayu_,atiqueahm murder expos liber world even support crimin belong certain commun,negative
2023-04-17 16:53:41+00:00,Voldy92679,innodex transact day best decentralis exchang technolog great world nvir servic awesom join today nvir loveisblind starship daterush atiqueahm,positive
2023-04-17 16:53:00+00:00,rajeev1077,govt send movi ateek oscar year sure win best screenplay director award atiqueahm ateekahm uppolic upcm,positive
2023-04-17 16:49:42+00:00,basagouda12,year back vika dubey gangster kill encount saw hindu peopl come support similar gangster turn politician atiqueahm kill commun come road support even know crimin,negative
2023-04-17 16:48:44+00:00,812760180,atiqueahm case next step shaistaparveen surrend shaistaparveen,negative
2023-04-17 16:46:28+00:00,I03158912583,well bat new zealand team pakistan atiqueahm pakvnz,positive
2023-04-17 16:45:53+00:00,SmitBhatia1,law amp order improv yr sh job know atiqueahm clean enemi amp polit friend risk expos blame cm also link religion rememb vikasdubey,positive
2023-04-17 16:45:43+00:00,DhirajRMishra21,atiqueahm murder case gun sponsor babbar punjab next uppolic encount interrog,positive
2023-04-17 16:44:19+00:00,Mercus2012,hate xen get xen aespa myworld atiqueahm xencrypto atiqueahm,negative
2023-04-17 16:41:25+00:00,slmehra,saw two thing today shock see former union home seci minist mr rksingh justifi extra judici kill atiqueahm amp brother amp give encomium dalit girl ws shot dead way back school colleg,positive
2023-04-17 16:41:07+00:00,Jerry9iceKick,accord world bank nigeria spent percent revenu servic debt read countri grow way farewel unfair buhari atiqueahm loveisblind,negative
2023-04-17 16:40:05+00:00,thinkand_live,creat routin atiqueahm loveisblindreunion loveisblind,positive
2023-04-17 16:39:41+00:00,SURINDER295,good night goodnight atiqueahm loveisblindreunion,positive
2023-04-17 16:36:56+00:00,thinkand_live,elimin everyth distract atiqueahm loveisblindreunion loveisblind,negative
2023-04-17 16:36:10+00:00,thinkand_live,take minut break everi minut atiqueahm loveisblindreunion loveisblind,negative
2023-04-17 16:35:45+00:00,SaimaBatoo55892,salam freind r u atiqueahm,positive
2023-04-17 16:29:45+00:00,zupashshafiq7,prepar fascin function journey fascin destin plan fascin project process fascin product aespa myworld atiqueahm daterush loveisblind,neutral
2023-04-17 16:27:32+00:00,ankitech25,yet anoth eye open episod time atiqueahm dark truth newskipathshala,negative
2023-04-17 16:27:21+00:00,JK_theForgiver,news agenc r alway involv angst india propaganda spread fals news first u moron amp bunch joker channel know truth atiqueahm talk u bark amp indian listen,positive
2023-04-17 16:26:36+00:00,quibble4u,chester b dead kill promot band even new band anymor opinion musicshow atiqueahm loveisblind nft,negative
2023-04-17 16:24:51+00:00,Tiger__30,well done polic atiqueahm umeshp,positive
2023-04-17 16:20:48+00:00,MdMih353947,news pulwama gone viral within day suppress got encount done ateeq ahm bjp govern agre public also think go win next elect atiqueahm pulwamaattack,positive
2023-04-17 16:11:01+00:00,AlokIet,know peopl understand extrajudici kill justifi especi accus readi provid critic intel atiqu ahm deserv death cost civilian live isi atiqueahmeddead atiqueahm supremecourt,negative
2023-04-17 16:08:28+00:00,JMawaali,peopl know atiqu ahm ardent follow periyar peopl say atiqu tamizh atiqueahm,negative
2023-04-17 16:06:23+00:00,AnirudhyaMitra3,indiragandhi kill secur guard rajivgandhi foreign terrorist intern help case incred secur laps took live two pm call jungl raj much tear atiqueahm kill kidnap loot,negative
2023-04-17 16:02:04+00:00,Rushaaaank,nobodi tell shaaistaparveen mayor candid bsp januari join aimim presenc year back atiqueahm mla mp samajwadiparti fund money mp support congress nuclear deal,negative
2023-04-17 16:01:30+00:00,eyyewash,ppl claim save indian democraci atiqu ahm ji modi chor hai modi kutta hai shame type opp highest gun shoot america mafiya ho gyi kya democraci khatam us ki uppolic bjp atiqueahm,neutral
2023-04-17 15:49:41+00:00,Sujiit_kumar,well play csk rememb target safe chinnaswami stadium uttar pradesh rcbvscsk atiqueahm ipl iplinhindi,positive
2023-04-17 15:49:26+00:00,veronikaaa00,peopl prais sh ter atiqueahm case wrong clearli show diff btw atiq ahm mindset get done someon without rule india taliban keep taliban mindset asid samvidhan sabs bda,positive
2023-04-17 15:47:03+00:00,AkritiS95959824,gandhi indira rajiv beant singh ia mp mla sadhu kill palghar two goon kill supervis polic much nois atiqueahm,negative
2023-04-17 15:38:41+00:00,rajesh271285400,even method kill atiqueahm per law order ethic make atiq ethic nobl human neither famili stop whine,negative
2023-04-17 15:30:18+00:00,Priyap09678063,gangster turn politician atiq ahm brother ashraf shot unidentifi assail prayagraj murder dread gangster come day son kill encount polic jhansi atiqueahmeddead atiqueahm atiqueahmad,negative
2023-04-17 15:18:38+00:00,srinivasangopal,first time atiqueahm death expos entir opposit penchant crimin amp mafia support don respect address like mananiya bhootpurva neta mla etc expos politician amp parti public,negative
2023-04-17 15:15:24+00:00,OSINTWa_com,govt fail least accus partial vika dubey atiq ahm howev true news media media report murder tell less crime media sampl atiqahm atiqueahm,negative
2023-04-17 15:04:08+00:00,M_sugarmaddy,atiqueahm proof one give af u die uttarpradesh uttarpradeshnew,negative
2023-04-17 14:45:57+00:00,JK_theForgiver,matter one state bihar cm amp speak atiqueahm shoot though r sit somehow constitut post sit post mockeri constitut supremecourt r,positive
2023-04-17 14:44:59+00:00,kamesh2277,whoever support atiqueahm also crimin coz support crimin also crime per indian law,negative
2023-04-17 14:30:05+00:00,garudpurann,nsa keep eye reaction peopl atiqueahm death expos real desh drohi anti indian organ like,negative
2023-04-17 14:30:01+00:00,Jambwal_HM,state could help organ peac ramnavami process comment law order situat atiqueahmeddead atiqueahm,negative
2023-04-17 14:19:37+00:00,alphanumenn,peopl call incid jungl raj rememb world oldest democraci school kid get shot india happen gangster atiqueahm,negative
2023-04-17 14:15:10+00:00,Ishank_Shukla_,live countri joker play democraci atiqueahm prayagraj democraci,positive
2023-04-17 14:08:38+00:00,PChauli,human right human demon care kill demon know happen good ground righteous atiqueahm uppolic,negative
2023-04-17 14:04:17+00:00,amiitsharma12,even method kill atiqueahm per law order ethic make atiq ethic nobl human neither famili stop whine,negative
2023-04-17 14:03:01+00:00,FuckenTr0uble,atiqueahm fuckwad happi final get meet hoor isnt everi peacefool man want,positive
2023-04-17 14:01:39+00:00,devyani21,widow atiqueahm weep compens might unpaid demand yogigovern surrend weep support mafia bt never support armi amp honest ppl amp polic offic,negative
2023-04-17 13:03:45+00:00,MrChellamSir,defend rule law encount case dont end glorifi atiqueahm hero mean,negative
2023-04-17 12:27:33+00:00,sulagnaseng,mani central team visit peopl kill polic custodi bengal cm speak murder atiqueahm,negative
2023-04-17 12:00:46+00:00,nautankiking,differ hindu muslim killer atiqueahm hindu famili r oppos killer umeshp muslim almost whole directli indirectli involv kill atiqueahmeddead,negative
2023-04-17 11:56:21+00:00,HamirMid,guy masterpiec right parti sometim learn lot neighbour india atiqueahm congress,positive
2023-04-17 11:49:59+00:00,Himansh89652837,atiqueahm two sit constitut investig atiq ashraf murder case judici commiss submit report month,neutral
2023-04-17 11:46:26+00:00,kartha_tara,surpris happi twitterati ask question kill atiqueahm brother rather endors seem peopl far wiser smarter politician assum,negative
2023-04-17 11:43:07+00:00,paavanshukla,hey mayb portray real imag atiqueahm report cnn kill also whitewash western media,negative
2023-04-17 11:39:05+00:00,nayanchandra,atiqueahm killer get hang till death bail public mood,negative
2023-04-17 11:35:26+00:00,Ninja0179048354,break updat mafia turn politician atiqueahm kill poor boy day yesterday son aliahm attempt suicid naini jail today reportedli seriou due sever head injuri,negative
2023-04-17 11:26:49+00:00,AkashAnuragJha1,way print media hous romantic atiqueahm call robinhood imag actual wrong tomorrow develop sympathi killer know famili background amp past live though deserv even trickl,negative
2023-04-17 11:16:34+00:00,liveIrfaan,uttar pradesh atiq ahm son ali lodg naini central jail absolut fine report regard circul media fals dg prison offic atiqueahm,negative
2023-04-17 11:13:23+00:00,ibrahim_quadri,doubt state machineri involv kill atiqueahm brother way happen complet mockeri law order way muslim overreact situat feel like somebodi attack imam,negative
2023-04-17 11:08:43+00:00,kavita_tewari,benefit kill atiqueahm isi lobbi atiqu name liber show law amp order bad light peac leadership global islamophobia industri hindu hater smear jai shree ram samajwadi parti secret remain secret,negative
2023-04-17 11:05:35+00:00,ShaikhNabi1,atiq ahm killer hous bulldoz yet yogi kaun jaat hai atiqueahm,neutral
2023-04-17 11:04:39+00:00,SinghPramod2784,sunni lavlesh tiwari amp arun maurya three killer atiqueahm amp brother ashrafahm shift pratapgarh jail report atiqu son ali current lodg naini jail threaten kill,negative
2023-04-17 11:00:54+00:00,rvelichapat,let discuss crorekiskehain pulwamaattack atiqueahm vandebharat,positive
2023-04-17 10:56:26+00:00,ynwa_forever__,peopl celebr murder live tv said human even though deceas gangster justifi kill live tv goon rip rule law padh likh gawar celebr rip educ atiqueahm,negative
2023-04-17 10:46:48+00:00,rishabhyadav727,jst observ law student lawyer r defend last night incid confid simpl quest intellectu write answer law paper get question rule law question relat atiqueahm,neutral
2023-04-17 10:40:45+00:00,total_woke_,atiqueahm shoot mla men amp women stab peopl road captur properti rape women kidnap amp tortur peopl kill wit intimid judg yr justic system fine crimin kill amp justic system fail,negative
2023-04-17 10:37:59+00:00,RealAjayTiwari,first hate peac peopl peopl say terror crimin religion death gangster crimin atiq ahm peopl support pl explain atiqueahmeddead atiqueahm,negative
2023-04-17 10:24:44+00:00,anindasardar,reign terror unleash manag perpetr year deserv punish death need decis need come court law follow full fair trial would justic atiqueahm,negative
2023-04-17 10:23:32+00:00,missartola,bbc peopl write ps said atiqueahm atiqahm,negative
2023-04-17 10:19:55+00:00,Smitha_silk_,valu congress increas atiqueahm pulwamaattack bjp modi rahulgandhi hindu muslim yogiadityanath,neutral
2023-04-17 10:13:05+00:00,subhani_mazhar,former law maker india convict shot death public place shooter ateeq brother ashraf judici custodi go medic health checkup shooter came shot ashrafahm atiqueahmeddead atiqueahm,negative
2023-04-17 10:06:39+00:00,thearkitekct,stun mani politician shed crocodil tear atiqueahm peopl know benefit kill,negative
2023-04-17 10:03:10+00:00,sahilxchauhan,mani peopl support atiqu ahm done someth good atiqueahm,negative
2023-04-17 10:01:00+00:00,zackblake_real,game godi medi pig anchor run fakenew tv known news fals come twitter apolog news spread everyon use twitter breakingnew godimedia atiqueahm rssterrorist rssterror,positive
2023-04-17 10:00:51+00:00,IOriator,face pm form third front ye bjp start pack bag satyapalmalik atiqueahm pulwamaattack,positive
2023-04-17 09:56:07+00:00,Rnb129,rajup wife pooja mla samajwadi parti atiqueahm l never understand stockholm syndrom indian polit,positive
2023-04-17 09:55:25+00:00,Harish891996,live countri left wing get sad kill crimin get involv matter innoc kanhaiya lal got murder hypocrisi atiqueahm congress aimim aap tmc,positive
2023-04-17 09:43:44+00:00,kalyugKeHanuman,think yogiadityanath win elect hyderabad today special atiqueahm death,negative
2023-04-17 09:23:37+00:00,jankibaat1,atiq ahm kill save nexu polit amp polic mafia link isi atiqueahm uttarpradesh yogiadityanath atiqahm,negative
2023-04-17 09:17:37+00:00,ChetanV12488587,atiqueahm wife atiq ahm surrend also danger elimin gang husband trace immedi polic get info may lost shoot atiq ahm,negative
2023-04-17 09:05:06+00:00,sangeethikaraj,atiqueahm mani peopl shed tear gangster issu palghar saint kill front polic religion matter,negative
2023-04-17 09:00:09+00:00,umakantsingh_IN,video women particular commun circul social media perhap recent prayagraj incid women tell treat opposit leader say peopl countri first want defeat opposit peopl atiqueahm,positive
2023-04-17 08:45:38+00:00,iindrojit,breakingnew mani central team visit peopl kill polic custodi bengal cm speak murder atiqueahm,negative
2023-04-17 08:39:38+00:00,chethanKumar__M,nation media focus atiqueahm funer live telecast reason,neutral
2023-04-17 08:35:31+00:00,abhirai1694,end era crimin atiqueahm start new era crime,negative
2023-04-17 08:26:00+00:00,haris_016,fir statement polic kill atiqueahm cover satyapalmalik revel narendra modi endless corrupt stori,negative
2023-04-17 08:20:18+00:00,nautankiking,loveleshtiwari photo politician sin atiqueahm even jail photo politician normal lovlesh take photo politician pappu khangress take help atiqahm,neutral
2023-04-17 08:18:31+00:00,Siddiquenazlii,atiq amp ashraf odd pm medic check medic emerg made victim walk open media assassin unknown spot weapon lakh well train shoot surrend welcom india atiqueahmeddead atiqueahm,positive
2023-04-17 08:17:58+00:00,deeepanshuuu18,atiqueahm still trend,negative
2023-04-17 08:13:54+00:00,Deshi_Indian01,entir opposit stand gangster atiq ahm india rememb time elect lose hue amp cri term evm hack atiqueahmeddead atiqueahm uppolic,negative
2023-04-17 08:02:50+00:00,sudiepshri,think investig agenc seek long n longer period polic custodi interrog accus even small offenc uppolic seek singl day polic custodi mutder atiqueahm obvious entir conspiraci known,negative
2023-04-17 07:59:39+00:00,Makarand_S,news newindia system smother news heatstrok smother atiqueahm kill atiqu smother satyapalmalik satyap smother rahulexpuls rahul smother modadani forth none educ improv account,negative
2023-04-17 07:59:06+00:00,ShadabPost,ironi killer atiqu ashraf came disguis journalist atiqueahm atiq ashrafahm murder journal,neutral
2023-04-17 07:58:17+00:00,AparBharat,call atiqueahm law maker backfir opposit keep come guy behavior hurt rather bjp,negative
2023-04-17 07:54:41+00:00,VasaiVirar_News,gangster atiq ahm receiv bullet head atiqueahm shot head time chest amp back autopsi found accord sourc least nine bullet injuri found bodi postmortem examin atiqueahmedencount,negative
2023-04-17 07:47:09+00:00,AjaySos14,day muslim stop feel bad death peopl like atiqueahm islam reclaim lost glori,negative
2023-04-17 07:46:29+00:00,vipul2777,angri way left wing tri portray atiqueahm bechara n robinhood n left ecosystem strong keep shout musl ms innoc soul n suppress india matter stop atiqueahmeddead,positive
2023-04-17 07:44:19+00:00,anuragvenkat1,cctv cover distanc frm sabarmati prayaagraj naini jail need siev know vehicl follow till plan hatch march elimin atiqueahm felt need silenc one nurtur,negative
2023-04-17 07:39:27+00:00,SaketRaaaz,male get virgin hoor afterlif women get atiqueahm,negative
2023-04-17 07:25:37+00:00,Dis_is_Prakash,support murder crimin like technic real threat democraci believ constitut suggest chang move monarchi believ constitut atiqueahm upcm,negative
2023-04-17 07:20:59+00:00,Iankitsingh_7,man saffron cloth father gangster atiqueahm yogiadityanath atiqahm,positive
2023-04-17 07:14:54+00:00,Shekharsingh765,news organ world form attack bjp must boycott news agenc call culprit god atiqueahmeddead atiqueahm,negative
2023-04-17 07:14:39+00:00,sidd0697,support ipl match today blackpinkatcoachella rcbvscsk cskvsrcb atiqueahm kohli dhoni ipl ipl nfomun loveisblind,negative
2023-04-17 07:04:29+00:00,AmiSri,western media led gaslight indian reader gangster amp convict atiqueahm random deliber strain india diplomat level spread hatr within india time hope,positive
2023-04-17 07:01:12+00:00,hathyogi31,make list cri death gangster atiqueahm take oath never vote never watch movi never invest time money product,negative
2023-04-17 07:00:25+00:00,jankibaat1,break internet suspens prayagraj uttar pradesh extend gangster atiqu brother ashraf shot dead cm yogi adityanath also hold meet dgp amp top polic offici uttarpradesh yogiadityanath atiqueahm,negative
2023-04-17 06:53:59+00:00,BabaBlackSimp,problem twitter bug unhappi murder rapist kidnapp gun law order mark atiqueahm mittememiladeng,negative
2023-04-17 06:53:28+00:00,trivediyash10,one want alon much time reflect think becom smarter henc sadder mondaymotiv atiqueahm breakingnew demol laker loveisblind daterush,negative
2023-04-17 06:46:40+00:00,Nick9519,innoc tha toh chodh diy aur ye gangster tha toh hungama kar rahe log one rais voic priest atiqueahmeddead atiqueahm,positive
2023-04-17 06:44:36+00:00,MdNazee23986494,atiq second muslim ex mp murder impun ehsan jaffri ruthlessli hack death mob gujarat today atiq shot kill polic custodi atiqueahm atiqueahmeddead,negative
2023-04-17 06:39:10+00:00,TorontoDreams,atiqueahm robinhood help mani cyclist buy merced suv,negative
2023-04-17 06:29:32+00:00,buddhainabar,azamkhan sudden health deterior look like atiqueahm sent friend request,positive
2023-04-17 06:28:57+00:00,thor_bhaiya,ironi atiqueahm person kept flout rule regul throughout life support talk law order today atiqueahmeddead,negative
2023-04-17 06:22:47+00:00,Stroke0Genius18,rais question atiqueahm kill question yogiadityanath govern need rememb judg bench refus hear atiqueahm case due fear judg much pressur mafia atiqueahm,neutral
2023-04-17 06:07:57+00:00,Shrma_Vanya,hello big social media influenc spread fake news murder atiqueahm brother link shree ram chant creat religi tension pleas look matter,positive
2023-04-17 05:37:36+00:00,9Unknownmen,chief danger crimin syndic assassin scrambl legal anyhow someon show gut spray bullet get lost atiqueahm,positive
2023-04-17 05:26:28+00:00,vipul2777,palghar sadhu k right front polic liber shout n question polic dr ade cr nal k front polic n entir liber gang beat chest n scream loudli liber hypocrit highest order atiqueahm,negative
2023-04-17 05:21:51+00:00,SaffronDelhite,request ji fulfil azamkhan ji wish demolish taj mahal symbol slaveri need one yogi ji amp azam khan request shri azam khan ji hoe atiqueahm,negative
2023-04-17 05:20:13+00:00,IndianBihari77,happen atiq noth requit allah promis quran mete whoever deni truth e god god amp muhammad messeng atiqueahm associ samajwadiparti forsaken pledg amp henc sahada quran,negative
2023-04-17 05:18:25+00:00,Jayant_Malik3,question celebr atiqueahm murder plan yogi realli think maharaj ji dumb kill gangster might best bet destroy whole syndic amp know isi foreign organ involv,negative
2023-04-17 05:16:55+00:00,blue_saturn,atiqueahm rememb name muslim first call journo may indian,positive
2023-04-17 05:09:13+00:00,IndianBihari77,imagin would happen atiqueahm amp son asadahmad govern instead,negative
2023-04-17 05:05:46+00:00,Piyushbisht01,vika dubey also kill encount still one object ramif extent atiqu ahm attack excori muslim televis bring particular agenda play intrigu atiqueahm,positive
2023-04-17 05:02:34+00:00,bhs7rocks,armi jawab arrest bathinda shoot case press confer punjab polic noon coverag atiqueahm death media bathindamilitaryst shoot somewhat gone background despit soldier kill,neutral
2023-04-17 04:54:10+00:00,modiabhishek,post video shoot live tv content bournvita harm remedi revers cadburi atiqueahm,positive
2023-04-17 04:52:52+00:00,ItsAbir96,gangster atiq asraf kill polic custodi peopl cheer event still would far better honour court punish atiqueahm,negative
2023-04-17 04:33:26+00:00,Adarsh16s,right wing think peopl unhappi atiqu encount support atiqu ahm good big gangster die way die murder law uttarpradesh defam india big stage atiqueahm,positive
2023-04-17 04:29:23+00:00,rsdogra,day crimin atiqueahm gun crimin mafia crimin adityarana kill polic encount bijnor district one hear anti india slogan atiqu case hear anti india slogan clearli differ,negative
2023-04-17 04:25:12+00:00,hassanposts,despic societi murder live camera justifi peopl regardless deceas way societi justifi murder atiqueahm atiqueahmeddead india,positive
2023-04-17 04:22:50+00:00,FuzailReveals,atiqueahm along brother encount broad day light question surfac polic protect muslim,negative
2023-04-17 04:18:09+00:00,Welfare4Poor,atiqueahm suprem court india interven atiqu ahm brother ashraf would aliv today coldbloodedmurd kill fakeencount,negative
2023-04-17 04:16:39+00:00,followmavenik,parti like aimim samajwadiparti support terriorist peopl like atiqueahm asadahmad ashrafahm connect pakistan isi terror group lashkar e taiba use weapon suppli pakistan year,negative
2023-04-17 04:15:26+00:00,Manazir79179862,atiqueahm suprem court order arrest uttarpradesh policeoffic yogiadityanath yogigovern atiqahm,negative
